"Contains a date column for CalLite-CV's time period and fields with the Element name (using the CalLite-CV convention of name_might_include_underscores.element_subname, even though it's different from Sadie's nomenclature, because I'm hoping that leaving them will be less confusing than changing .'s to _'s and making the names harder to read) for all the CalLite-CV records identified in diversionoverview.csv. That .csv contains the combinations required to calculate fraction diverted for each river, but here's one example: for the Upper-Mid Sacramento DSM reach, cell B4 in the overview csv gives the formula RedBluff.Diversion/(RedBluff.Outflow + RedBluff.Diversion), so for 10/2014 the fraction diverted will be 213.1/(6979 + 213.1) = .0296.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
date,RedBluff.Outflow,RedBluff.Diversion,Thermalito.Outflow,Thermalito.Diversion,DaguerrePt.Outflow,DaguerrePt.Diversion,SacFeather.Outflow,SacFeather.SacFeather_Refuge_Diversion_ch,SacFeather.Diversion,Hst.Outflow,Hst.Diversion,SacAmerican.Outflow,SacAmerican.Diversion,Calaveras_River.Outflow,Calaveras_River.Diversion,Merced_River_3.Outflow,Merced_River_3.Diversion,Ripon.Outflow,Ripon.Diversion,Tuolumne_River_2.Outflow,Tuolumne_River_2.Diversion,Hood.Outflow,Hood.Diversion,RioVista.Outflow,RioVista.Diversion,RioVista.Diversion2,CentralDelta.Outflow,CentralDelta.Diversion,SJR1.Outflow,SJR1.Diversion,SouthDelta.Outflow,SouthDelta.Diversion,SouthDelta.Diversion2
6/1/2045 0:00,14513,2455,3305,4056,2951,1710,15386,30.9,0,4133,123.5,17147,2742,10.71,158.5,1668,14.49,1226,44.89,1490,23.33,17339,0,13630,125.6,1334,3677,612,7311,0,-87.38,8366,2814
7/1/2045 0:00,11825,2193,10822,2531,591.7,1379,19062,31.17,0,1950,161.8,19281,2122,12.35,170.9,1021,12.94,807.2,52.08,426.9,25.09,19477,0,11141,121.1,1459,8124,669.5,4418,0,-2062,11643,3079
8/1/2045 0:00,9823,1683,7004,2149,500,1051,14073,55.18,0,1405,172.8,13884,1986,13.42,151.7,1090,14.64,542,57.71,463.4,20.07,14081,0,7433,120.7,1472,7059,675.3,4547,0,-2354,10986,3105
9/1/2045 0:00,5519,346.6,750,326.5,596.4,126.5,8478,73.99,0,1247,101.7,9496,747.6,17.65,107,573.7,5.736,535,13.61,448.7,12.96,9724,0,5200,164.6,617.2,5381,283.2,4085,0,-922.6,9224,1302
10/1/2045 0:00,6182,231.5,5266,303.4,500,275.4,12529,76.24,0,1737,103.4,13848,714.6,7.228,26.78,251.5,1.926,944.4,6.312,876.3,5.018,14030,0,9791,157.2,486.3,4791,223.1,3751,0,-3941,11536,1026
11/1/2045 0:00,5273,121.3,4773,211.7,737.3,106,11287,65.29,0,3264,78.03,14524,275.5,232.9,4.175,211.7,0.572,377.4,0,443.2,0,14696,0,10499,121.4,80.97,5017,37.15,3653,0,-2871,11446,170.8
12/1/2045 0:00,4776,101.1,4771,90.74,675.9,106.3,11028,31.59,0,1748,69.54,12673,277.7,6.893,4.57,200.9,0.4611,371.1,0,794.1,0,12819,0,10311,100.7,117,2790,53.69,2175,0,-3882,8632,246.9
1/1/2046 0:00,4660,58.75,4768,57.3,679.2,102.2,15713,15.59,0,1469,50.55,17455,160,60.93,5.41,211.7,0.6945,442.6,0,638.3,0,17684,0,14791,48.74,34.68,3630,15.91,2668,0,590.2,5680,73.17
2/1/2046 0:00,7567,51.79,4769,60.59,1798,92.34,21271,15.39,0,1756,48.9,23682,154.8,114.1,6.296,213.2,1.427,459.9,0,984.1,0,24006,0,21771,52.39,33.39,5077,15.32,3573,0,2548,6093,70.45
3/1/2046 0:00,19372,47.75,4768,50.81,2630,103.5,33292,8.003,0,3762,54.23,37425,167.6,4.395,14.3,257.1,1.817,272.9,0,3582,2.509,37626,0,31910,50.29,45.41,7091,20.83,5922,0,5502,7465,95.8
4/1/2046 0:00,11134,155.3,1000,96.42,2589,111,17514,8.27,0,2787,73.38,20350,351.5,3.783,65.7,192.8,6.973,1699,8.638,1746,16.21,20526,0,17055,52.78,269.5,4293,123.7,6576,0,8056,2296,568.6
5/1/2046 0:00,7125,519.3,5378,1452,3829,677.7,17669,24.85,0,2776,87.6,19459,1326,5.086,126.9,249.8,4.32,1555,35.19,1613,21.06,19622,0,16068,69.54,609.1,4363,279.4,5188,0,6603,1730,1285
6/1/2046 0:00,14180,1585,5480,4541,4067,2028,16939,37.87,0,3162,148.9,17621,2814,8.662,158.5,204.4,13.42,524.1,48.93,206.9,23.33,17794,0,13992,80.73,1385,3610,635.5,2604,0,-2967,6341,2922
7/1/2046 0:00,13336,1256,6655,2433,844.9,1145,17189,30.33,0,2989,235.8,17755,2806,13.25,170.9,191.2,16.4,373.6,70.9,225.7,25.09,17943,0,9853,95,1828,7635,838.8,2741,0,-1927,8565,3857
8/1/2046 0:00,10845,1090,2139,2205,600,1047,9776,41.7,0,2028,197.2,10370,1871,14.59,151.7,174.8,11.97,410.1,48.17,285,20.07,10586,0,5266,99.44,1557,5521,714.2,3523,0,-137.9,6049,3284
9/1/2046 0:00,5340,311,1000,681.4,500,390.5,9122,73.12,0,1159,172.9,9668,1076,18.93,107,67.42,0,360.9,25.93,242,10.37,9886,0,5451,126.6,821.8,5338,377.1,2989,0,-1911,8645,1734
10/1/2046 0:00,4771,45.83,1700,202.7,636.3,112.7,12356,72.45,0,1219,76.78,13670,234.2,6.028,26.2,247,0,861.1,0,367,0,13866,0,9942,114.2,236.5,4727,108.5,3117,0,-4021,11459,499
11/1/2046 0:00,5079,53.3,1700,181.2,708.3,110.2,9602,60.94,0,1651,72.98,11201,260.6,164.4,4.175,187.7,0.5,256.5,0,292.5,0,11353,0,7639,88.7,94.31,4254,43.27,2605,0,-2589,9302,199
12/1/2046 0:00,7470,42.23,1700,66.78,1147,109.6,15862,30.33,0,2503,49.42,18749,149.1,111.2,4.57,192.8,0.3453,273.3,0,371.1,0,19004,0,15857,67.34,34.05,4035,15.62,2392,0,-1573,7978,71.84
1/1/2047 0:00,20550,41.45,1700,55.93,3045,109.6,36792,16.01,0,6315,49.42,43925,149.1,211.8,5.41,226.1,0.3437,322.2,0,460.7,0,44296,0,38284,50.24,33.81,7947,15.51,3583,0,5538,5996,71.34
2/1/2047 0:00,69455,41.45,5378,59.03,9970,99.02,73935,15.86,46679,13544,49.42,75122,149.1,781.8,6.296,528.8,0.3437,382.1,0,635.5,0,75758,0,133278,62.51,33.81,14816,15.51,6968,0,13537,8323,71.34
3/1/2047 0:00,31488,43.58,10409,44.73,6615,109.6,62387,8.003,1137,4945,49.42,68581,149.4,1525,14.3,938.2,0.3437,1774,0,1050,2.509,68958,0,63994,108.2,33.86,14041,15.54,11500,0,15955,9660,71.44
4/1/2047 0:00,20267,89.33,10488,54.3,7787,111.9,48381,10.88,0,14007,49.43,63517,176.1,194.4,26.53,3354,0.9579,2766,6.12,1965,3.779,63917,0,59203,149.1,63.04,14722,28.92,16533,0,27308,3960,133
5/1/2047 0:00,10540,903.9,8174,1875,8823,895.2,30408,25.27,0,8504,90.9,37740,1563,3.585,119.6,3516,8.453,3541,38.57,2394,22.58,37916,0,31316,154.5,878.6,9848,403.1,14806,0,19136,3752,1854
6/1/2047 0:00,11755,1898,4406,3563,3454,1706,16093,39.17,0,3017,111.3,17035,2511,11.69,128.1,1713,10.89,2246,43.23,1836,23.33,17235,0,13600,169.9,1193,3837,547.2,9619,0,1652,9403,2516
7/1/2047 0:00,10696,1624,8601,2550,1493,1312,17434,31.17,0,1900,136.2,17569,2159,11.06,138.1,1005,16,2129,50.42,443.3,25.09,17769,0,9996,121.1,1315,7892,603.2,5443,0,-986.5,11663,2774
8/1/2047 0:00,9993,1550,5311,2329,600,1154,12071,43.39,0,3037,199.3,13353,2175,13.5,112.3,1065,12.69,1884,57.71,524.6,20.07,13561,0,7012,120.7,1725,6416,791.6,6380,0,-1718,10998,3640
9/1/2047 0:00,6926,595.5,1000,470.5,500,354.4,9630,74.87,0,2328,112.8,11541,946.3,18.54,65.06,705.5,6.799,1346,33.7,478.3,12.96,11781,0,6600,164.6,825,5969,378.5,5465,0,-1605,11452,1741
10/1/2047 0:00,8708,243,1700,332.5,500,269.5,11169,74.14,0,1211,111.2,11891,744.4,7.5,18.53,277.1,2.638,953.4,5.018,581.6,2.509,12068,0,8200,157.2,542.2,4334,248.8,3717,0,-3564,10563,1144
11/1/2047 0:00,6701,99.59,1700,194.9,635.6,100.9,10130,62.24,0,3108,81.17,13176,324.2,1258,3.9,231.6,0.9594,410.5,0,486,0,13353,0,9430,121.4,140.1,4672,64.3,4349,0,-2656,11460,295.7
12/1/2047 0:00,4777,54.72,1700,79.43,635.4,101.1,9288,30.75,0,1754,66.28,11069,210,4.953,4.57,223.5,0.5291,386.8,0,472.8,0,11238,0,9068,100.7,46.75,2520,21.45,2024,0,-4047,8530,98.63
1/1/2048 0:00,12588,80.64,1866,77.87,852.8,101.3,24799,16.43,0,1473,50.57,27003,163.6,176.1,5.41,232.4,0.3505,480.5,0,687.2,0,27383,0,23246,91.38,34.66,5427,15.9,3510,0,2956,5958,73.13
2/1/2048 0:00,24255,46.35,10114,59.36,1921,89.6,49515,15.31,0,1896,48.21,52405,150.7,189.1,6.079,252.8,0.3364,496,0,1614,0,52827,0,47572,104.5,33.08,9210,15.18,5443,0,7736,6931,69.8
3/1/2048 0:00,17527,122.8,9109,59.04,3414,100.9,34618,8.424,0,3501,63.43,38087,446.5,5.066,14.3,276,3.301,297.3,0,3922,0,38266,0,32477,103.9,170.9,7016,78.41,5894,0,5172,7431,360.6
4/1/2048 0:00,8943,329.2,4448,150.4,2734,117.9,18153,8.705,0,2778,91.36,20252,1018,5.267,46.96,219.1,4.463,1722,10.37,646.1,5.185,20424,0,16587,130.3,720.3,4125,330.5,4011,0,4955,1715,1520
5/1/2048 0:00,8374,908.9,3745,0,2000,908.5,12616,21.48,0,937.2,105.2,12184,1673,9.268,119.6,240.4,9.795,1571,40.53,603.9,20.07,12359,0,9909,0,724.5,2876,332.4,3704,0,3779,1361,1529
6/1/2048 0:00,16270,2085,5177,4538,1500,1897,16135,40.04,0,2144,166.3,15333,3289,10.66,128.1,196.8,14.62,1109,64.81,255.3,23.33,15520,0,11767,109.9,1566,3147,718.5,3049,0,-3469,6448,3304
7/1/2048 0:00,15298,1727,8621,2892,700,1268,20292,32.01,0,1388,204.2,19690,2406,15.49,138.1,148.3,13.1,398.4,51.54,259.3,22.58,19901,0,11500,106,1587,8405,728.3,2829,0,-3798,11811,3349
8/1/2048 0:00,9728,1225,7848,1803,600,851.2,16132,43.81,0,668.6,184.9,15053,2142,14.32,112.3,135,14.15,420.3,57.71,265.3,20.07,15259,0,8661,105.6,1290,6871,592,3429,0,-3737,11452,2722
9/1/2048 0:00,5526,481.6,1000,695.9,500,379.6,9018,75.3,0,436.9,161.3,9016,1083,21.79,65.06,74.12,0,396.3,30.82,321,10.37,9310,0,4729,149.5,955.9,5401,438.6,3742,0,-1085,8345,2017
10/1/2048 0:00,6045,198.7,3303,315.2,500,268,9820,78.77,0,970.5,123.9,10500,535.2,7.701,18.53,243.8,0,874.7,5.446,310.9,5.018,10673,0,7445,142.8,181.1,3946,83.09,3092,0,-2211,8968,382.1
11/1/2048 0:00,4623,71.55,3393,191.1,616.9,101.9,9153,62.68,0,1013,82.3,9915,428.7,208.8,3.9,200.1,0.6007,288.4,0,301.2,0,10065,0,6558,111.7,123.9,3741,56.83,2728,0,-2003,8256,261.3
12/1/2048 0:00,3882,50.16,2897,77.34,627.1,101.7,9377,30.33,0,1033,63.8,10347,349.7,41.46,4.57,199.2,0.5213,277.4,0,313.5,0,10539,0,8458,93.47,44.51,2479,20.42,1873,0,-3477,7773,93.92
1/1/2049 0:00,5094,109.2,2895,106.5,659.2,105.3,15678,16.01,0,854.2,51.07,16876,317.7,89.53,5.41,210.4,0.3668,312.2,0,363.2,0,17184,0,14348,44.29,35.17,3554,16.14,2275,0,342.6,5467,74.21
2/1/2049 0:00,6699,44.4,2897,59.93,1954,90.26,21135,15.86,0,1680,50.44,23322,311.9,85.86,6.296,209.9,2.147,320.5,0,365.7,0,23619,0,21104,49.23,34.74,4875,15.94,2701,0,1901,5677,73.3
3/1/2049 0:00,14393,36.69,2895,48.8,2953,50.25,28397,8.003,0,8470,61.6,37181,330.4,3.434,14.3,263.7,1.727,278.6,2.509,293.6,5.827,37376,0,31882,50.29,50.93,7289,23.37,1975,0,4340,4871,107.5
4/1/2049 0:00,9810,102.5,5377,93.53,3207,52.8,22223,10.88,0,3004,83.99,24733,901.8,3.936,67.83,176.9,4.64,1077,14.21,537.2,17.51,24914,0,20931,61.44,548.2,4886,251.5,3492,0,5388,1882,1157
5/1/2049 0:00,5148,425.6,2760,1570,3354,400.1,10904,20.64,0,2380,123.8,11959,1623,8.22,119.6,228.4,6.94,1087,36.43,512.4,22.58,12128,0,9574,73.53,786,2966,360.6,3295,0,2775,1906,1658
6/1/2049 0:00,12412,869.7,4673,4347,3212,930.6,13638,30.9,0,4741,211.6,15601,3093,10.46,128.1,173,12.57,455.5,50.49,203.3,20.74,15783,0,12133,85.51,1588,3136,728.7,2800,0,-3677,6353,3351
7/1/2049 0:00,13167,754.8,7821,2886,1149,633.5,17797,31.17,0,1979,204.1,17774,2384,13.67,138.1,131.2,16.04,378.4,65.87,202.7,25.09,17974,0,10328,101.8,1456,7751,667.8,2731,0,-4262,11802,3071
8/1/2049 0:00,9557,675.8,3450,2240,600,501.5,10216,43.39,0,1039,202.1,9292,2336,14.78,112.3,115.9,13.13,404.9,55.2,216.2,20.07,9493,0,4262,108.9,1534,5159,704,3140,0,369.2,4822,3237
9/1/2049 0:00,4656,243.6,1000,729.3,512.3,190.3,6531,80.09,0,1060,153.5,7233,788.4,19.87,65.06,73.49,0,370.1,14.74,220.8,12.96,7457,0,3599,147.5,799.9,4652,367,3113,0,-73.76,6289,1688
10/1/2049 0:00,4360,201.9,6670,274.6,642.5,60.13,11510,77.08,0,500,158.5,11757,419.8,6.195,18.53,243.1,0,720.1,4.724,260.4,5.018,11913,0,8085,133,418.8,4133,192.1,2671,0,-3828,9834,883.5
11/1/2049 0:00,4738,39.11,1583,0,673.5,52.71,12956,61.37,0,519.4,54.81,13922,149.3,249.6,3.9,209.3,0.3738,276.9,0,334.7,0,14211,0,10460,100.7,38.59,5033,17.71,3835,0,-2610,11479,81.43
12/1/2049 0:00,6315,33.23,1591,0,750.7,54.47,16633,32.86,0,520.3,59.71,17339,169.1,54.25,4.57,186.1,0.447,264.5,0,298.7,0,17543,0,14487,73.75,42.63,3449,19.56,1765,0,-2595,7762,89.94
1/1/2050 0:00,5574,33.13,6172,59.09,907.8,54.47,17769,16.01,0,533.2,52.72,18725,149.6,111.2,5.41,202.4,0.3589,300.2,0,370,0,18997,0,16066,45.81,35.51,3917,16.3,2472,0,-261.4,6632,74.93
2/1/2050 0:00,7983,33.33,1583,0,801.8,49.19,18249,15.86,0,533.6,58.36,19076,165.5,31.2,6.296,193.9,2.361,287.9,0,296.9,2.778,19298,0,16179,49.05,42.66,3696,19.58,1772,0,137.4,5296,90.01
3/1/2050 0:00,19084,41.53,6172,50.17,1173,109.5,32580,8.424,0,1655,60.67,34510,181.5,6.839,30.2,248.7,1.963,264.4,3.518,283,2.509,34722,0,29403,50.29,47.29,5822,21.7,2916,0,3882,4805,99.78
4/1/2050 0:00,10628,131.9,1000,85.17,1232,116.6,15279,8.705,0,1640,83.87,16854,386.5,3.987,84.93,157.2,6.512,1177,8.38,353.3,11.32,17020,0,14110,52.78,275.4,3417,126.4,3235,0,2868,3250,581.1
5/1/2050 0:00,8435,606.8,2088,1731,2000,937.6,11221,21.06,0,862.9,178.6,10768,1537,5.458,150.6,213.7,6.549,1060,39.39,329.6,22.58,10914,0,8335,69.52,899.2,2592,412.6,2737,0,969.9,2520,1897
6/1/2050 0:00,15232,1201,2641,4161,1500,1928,12876,30.9,0,855,200,11273,2786,11.95,158.5,157.5,11.04,695.1,46.04,174.8,20.74,11451,0,8882,80.89,1260,2664,577.9,2979,0,-104.9,3189,2657
7/1/2050 0:00,14625,1034,1458,0,700,1381,12074,41.7,0,495.9,215,10233,2649,11.24,170.9,112.8,16.27,354,70.25,169.8,25.09,10422,0,4654,0,1820,5309,834.9,2260,0,2372,1467,3839
8/1/2050 0:00,8475,877,1972,2127,600,1036,7775,42.96,0,494.9,201,6775,1898,19.99,151.7,103,12.62,387.7,57.71,193.2,20.07,6986,0,3023,99.54,1305,4451,598.9,3106,0,901.4,4052,2754
9/1/2050 0:00,4320,238.1,1000,344.8,565.3,134.7,7132,72.69,0,529.3,157.6,7286,744.5,15.14,107,70.37,0,342.1,13.87,184.7,12.96,7489,0,3686,126.3,666.7,4574,305.9,2727,0,-255.6,6273,1407
10/1/2050 0:00,6673,179.4,1488,0,500,272.9,8269,76.24,0,1014,158.7,8992,436.4,5.842,26.78,244.4,0,700.5,4.831,234.2,5.018,9139,0,5822,113.9,421.7,3517,193.5,2484,0,-2553,7741,889.7
11/1/2050 0:00,4201,48.95,1543,0,610.1,101.1,9577,59.2,0,606.6,78.53,10338,225.2,60.02,4.175,186.5,0.4266,254.7,0,285.2,0,10556,0,7173,88.53,84.06,4084,38.57,2668,0,-1962,8611,177.3
12/1/2050 0:00,5537,38.51,1584,0,614.8,102.8,15162,29.91,0,625.1,64,16165,156.4,126.7,4.57,192.4,0.3956,274.1,0,354.2,0,16437,0,13766,67.25,38.69,3621,17.75,2662,0,-1616,7865,81.64
1/1/2051 0:00,5179,42.67,1700,65.15,626.6,103.9,10962,15.59,0,497.4,73.81,11590,183.3,20.93,5.41,184.3,0.4051,271,0,284,0,11776,0,9506,44.63,44.93,2610,20.62,1578,0,-2187,6319,94.8
2/1/2051 0:00,11177,38.51,1700,62.65,2248,92.85,28117,15.39,0,1859,51.41,31686,151.9,346.7,6.296,261.6,0.3618,350.8,0,564.7,0,32280,0,29801,49.35,35.51,7357,16.29,6603,0,6673,7324,74.93
3/1/2051 0:00,19644,44.47,1700,46.34,2721,102.8,32711,8.003,0,3073,51.41,36248,310.2,40.91,14.3,255.9,0.3618,278.7,0,324.7,2.944,36487,0,31660,60.26,35.7,7237,16.38,3930,0,5344,5833,75.32
4/1/2051 0:00,10529,222.2,5377,110.2,5867,116.5,24263,10.45,0,14357,82.11,38417,549.4,4.016,79.21,168.2,3.779,1068,11.94,1911,7.853,38575,0,32501,136.3,236.8,7664,108.6,9468,0,11932,4756,499.5
5/1/2051 0:00,8931,842.4,7796,1691,2128,864.4,17670,24.85,0,2106,175.6,18313,1694,5.72,150.6,239.4,8.516,1072,36.31,1749,20.07,18460,0,14518,141,907.8,3733,416.5,4239,0,4008,2106,1915
6/1/2051 0:00,14661,1760,5205,4323,1464,1846,14471,30.47,0,3871,207,15735,2938,11.62,158.5,215.3,11.2,506.4,49.32,209.7,23.33,15914,0,12318,117.5,1373,3204,629.8,2460,0,-3330,6196,2896
7/1/2051 0:00,13202,1432,8248,2631,574,1201,18005,30.75,0,2511,199.9,18359,2504,13,170.9,182,15.83,364.1,65,212.6,25.09,18550,0,10458,113.3,1500,7861,688.3,2493,0,-4337,11643,3165
8/1/2051 0:00,9672,1121,3001,2138,500,995.7,10137,52.65,0,767.4,218.9,8949,2322,15.81,151.7,154.9,11.95,391.8,48.97,228.5,20.07,9149,0,3905,113,1532,5042,702.9,3123,0,722.3,4342,3232
9/1/2051 0:00,6111,548.8,1000,486.2,500,385.1,7661,74.43,0,598.8,153.4,7943,727.8,16.91,107,67.83,0,349.5,24.44,228.3,10.37,8164,0,4147,156.9,609.4,4830,279.6,2943,0,-776.9,7402,1286
10/1/2051 0:00,5466,43.94,1570,0,586.3,113.9,14378,69.5,0,3461,99.76,18474,663.9,337.5,26.78,247.2,0,763.2,7.466,577.1,5.018,18990,0,15089,149.8,358.9,7155,164.7,5347,0,313.1,11536,757.1
11/1/2051 0:00,6099,55.2,1700,161.2,6755,110.2,18839,59.63,0,3888,78.06,22782,351,7.886,4.175,187.8,1.349,274.5,0,309.3,0,22983,0,16942,116.4,60.68,7024,27.84,2832,0,-1648,11450,128
12/1/2051 0:00,6143,44.64,1700,68.66,4239,113.9,18900,29.06,0,2106,53.31,21235,312.6,80.59,4.57,213.3,0.3804,271.2,0,357,0,21476,0,17909,97.01,38.84,4365,17.82,2453,0,-1260,8043,81.95
1/1/2052 0:00,5979,61.82,1700,76.71,2803,116.1,16766,15.59,0,1787,52.2,19126,312.2,209.1,5.41,195.1,0.4086,320.4,0,464.5,0,19477,0,19063,89.34,39.86,4643,18.29,3019,0,876.8,6756,84.1
2/1/2052 0:00,7409,42.43,2429,58.82,2621,102.8,20311,14.41,0,9753,50.09,30779,301.4,149.4,6.079,237.3,1.391,1216,0,430.1,0,31122,0,27724,103.3,34.64,6572,15.9,4665,0,4647,6599,73.09
3/1/2052 0:00,18243,46.31,6944,45.68,3553,113.9,35695,7.582,0,2275,51.88,38622,156.7,326.9,14.3,264.6,1.134,1497,2.486,380.4,4.079,38913,0,34681,97.32,36.13,7598,16.58,4584,0,5664,6524,76.23
4/1/2052 0:00,19591,53.47,7802,47.46,3895,110.2,40559,8.27,0,2789,51.9,44099,156.5,60.27,22.13,198.2,0.3889,1099,2.679,1289,3.164,44395,0,38168,136.3,38.86,8900,17.83,7818,0,14824,1903,81.98
5/1/2052 0:00,10414,810.4,7830,1567,5831,790.6,26813,19.8,0,2761,88.97,28948,1002,3.795,87.7,2266,8.665,1083,12.81,1139,17.63,29123,0,24380,148.6,266.2,7499,122.1,6120,0,11394,1725,561.5
6/1/2052 0:00,13488,2085,6808,3839,3543,1818,18422,37.87,0,3103,169.4,19037,2779,5.638,128.1,1848,10.57,346.7,60.51,381.2,23.33,19207,0,14985,126,1297,3867,595.2,4088,0,-1814,7093,2737
7/1/2052 0:00,11622,1651,9985,2658,1770,1318,19459,40.44,0,1907,204.4,19638,2121,13.7,138.1,1021,15.65,386.8,48.73,412.5,25.09,19839,0,11546,121.5,1374,8367,630.6,3699,0,-2530,11811,2900
8/1/2052 0:00,10147,1399,6940,1992,600,1047,14593,53.5,0,1749,216.1,14803,1916,13.71,112.3,903.8,12.7,413.8,48.67,428.4,20.07,15004,0,8168,121.2,1407,6920,645.4,4158,0,-3136,11372,2968
9/1/2052 0:00,6631,673.8,1065,705.9,500,430.9,8320,72.25,0,1114,194.1,8941,964.4,13.83,65.06,561.2,8.711,372.9,31.11,430.4,10.37,9177,0,4655,165,821.4,5526,376.9,3820,0,-1107,8850,1733
10/1/2052 0:00,5169,200.6,1700,242.9,621.9,119.1,8935,73.71,0,1217,77.8,10190,350.9,13.99,18.53,371.2,0.6585,739.2,7.527,571.3,2.509,10400,0,7358,157.6,100.6,4075,46.15,3735,0,-1606,9296,212.2
11/1/2052 0:00,5544,51.57,1700,175.8,1122,109.6,14051,57.45,0,3633,52.34,18272,164.1,1431,3.9,392.3,0.4142,293.6,0,512.8,0,18605,0,13754,121.7,36.2,6345,16.61,5438,0,401.3,11367,76.37
12/1/2052 0:00,7273,55.26,1700,74.51,1740,111.7,13399,33.7,0,1747,59.41,15290,189.6,115.4,4.57,835.7,0.4834,269.1,0,444.7,0,15474,0,12663,101,46.33,3513,21.26,2630,0,-2734,8825,97.76
1/1/2053 0:00,6271,51.81,1700,59.9,2123,111,16900,16.43,0,1461,52.34,19039,164.1,263.9,5.41,708.8,0.4052,323.6,0,586.2,0,19387,0,16336,66.65,36.2,4508,16.61,3731,0,2204,6020,76.37
2/1/2053 0:00,5952,62.56,2288,78.86,1202,103,12600,15.86,0,1199,68.24,13988,217.9,4.38,6.296,416.1,2.592,297.4,0,445.3,0,14176,0,11545,103.1,53.1,3333,24.36,2161,0,-82.48,5517,112
3/1/2053 0:00,8796,111.8,3767,70.57,1138,73.5,16237,8.424,0,1200,73.75,17293,472.4,3.577,30.9,259.4,0.856,271.7,3.738,426.5,6.207,17464,0,14296,68.99,178.9,3489,82.07,3072,0,787.2,5439,377.4
4/1/2053 0:00,6863,301.3,2684,201.7,1177,188.6,12176,10.88,0,1581,95.41,13123,920.7,5.522,83.33,179.8,3.474,1224,10.67,638.6,13.39,13285,0,10510,66.29,555.7,2870,255,3557,0,3524,1781,1173
5/1/2053 0:00,8892,651.4,1807,1765,2000,521,10524,21.48,0,1482,122.4,10549,1719,8.033,136.5,218.5,6.58,1075,37.21,600.8,17.56,10715,0,8199,37.53,867.1,2718,397.8,3242,0,2245,1961,1829
6/1/2053 0:00,14002,1340,4121,3691,1500,1100,14185,39.61,0,2340,168.8,14222,2625,10.69,144.2,194.4,10.69,577.8,42.15,189.3,23.33,14408,0,11396,100.6,1122,3038,514.9,2898,0,-2731,6395,2368
7/1/2053 0:00,14250,1271,8476,2965,1050,902.8,18674,31.59,0,2312,214.8,18983,2345,12.1,157.4,164.9,17.4,361.4,50.35,180.9,25.09,19171,0,10804,119,1547,8063,709.8,2212,0,-4640,11753,3264
8/1/2053 0:00,9471,976.8,7702,1921,600,623.6,15244,43.39,0,1281,203.6,14884,2007,13.65,140.1,143.5,12.01,391,57.71,199.6,20.07,15083,0,8422,127.1,1291,6794,592.2,3225,0,-3995,11424,2723
9/1/2053 0:00,4766,412.1,1220,448.3,507.1,200,8136,76.17,0,805.3,162.9,8594,771.4,14.7,79.92,68.54,0,350.1,15.55,200.5,10.37,8815,0,4473,165,670.1,5252,307.5,2894,0,-1042,7896,1414
10/1/2053 0:00,4725,157.7,1700,250.7,629.2,80.43,7814,74.98,0,1014,126.5,8866,335.6,37.02,18.53,236.1,0,707.2,0,298.3,0,9074,0,6070,148.5,169.7,3923,77.88,2766,0,-1410,7823,358.1
11/1/2053 0:00,4927,41.57,1700,167.6,691.3,71.75,13060,66.16,0,1088,54.6,14521,162.8,88.29,3.9,197.8,0.3988,289.8,0,346.4,0,14792,0,10440,110.5,40.71,5288,18.68,2991,0,-3103,11356,85.9
12/1/2053 0:00,16714,41.57,1700,71.01,8134,74.14,44244,32.43,0,13798,52.81,59576,157,1197,4.57,196.6,0.4125,300,0,434.6,0,60008,0,54615,79.53,36.53,15230,16.76,5051,0,11577,8707,77.08
1/1/2054 0:00,31550,41.57,18642,60.17,13817,74.14,66984,16.43,19289,16602,52.81,74520,157,1698,5.41,464.3,0.3781,1357,0,413.2,0,74886,0,98698,89.74,36.54,19215,16.76,6352,0,17807,7773,77.08
2/1/2054 0:00,8364,45.96,6847,63.46,3984,66.97,24622,16.32,0,4237,54.25,29276,160.8,418.5,6.296,2946,0.4539,300,0,675.7,0,29482,0,24992,112.6,41.93,8220,19.24,6006,0,6933,7280,88.46
3/1/2054 0:00,13482,124.7,8762,74.14,3407,119.9,29518,8.846,0,2775,73.07,32355,314.2,73.63,14.3,329.5,3.392,1145,0,4276,0,32527,0,27320,103.2,172.4,6563,79.12,7345,0,5436,8165,363.8
4/1/2054 0:00,12983,51.95,6827,61.32,2376,114.2,29054,9.141,0,3717,65.86,33184,207.1,46.59,31.49,181.7,5.416,1656,0,1272,0,33438,0,28378,132.8,66.35,6892,30.44,7056,0,11926,1958,140
5/1/2054 0:00,9783,903.8,4119,2071,4697,1128,17152,21.9,0,3852,112.7,19620,1660,3.873,119.6,231.7,8.884,1906,37.22,1124,15.05,19777,0,15569,137.3,906.4,4748,415.9,4816,0,5934,1767,1912
6/1/2054 0:00,11145,1583,1275,3737,4835,1649,12782,31.77,0,4941,172,15579,2485,10.76,128.1,2072,10.49,851.2,46.38,4196,20.74,15770,0,12405,157.4,1155,3690,529.8,8811,0,1109,9057,2436
7/1/2054 0:00,12950,1416,8673,2567,700,1311,18144,32.43,0,3291,210.7,19708,2118,13.46,138.1,1680,13.29,394.1,48.23,398.4,25.09,19899,0,11301,109.1,1511,8453,693.1,4217,0,-2170,11758,3187
