A,,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM
289,31Oct1945,5.253,0.0000,4470.7,4456.6,4404.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4358.8,4195.0,3429.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3429.5,3429.5,3414.3,3414.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3389.7,3389.7,3389.7,3319.7,3319.7,3319.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3315.1,3268.4,3266.1,3266.1,163.84,109.73,95.20,64.54,2210.3,1055.8,2210.3,1989.3,1967.6,1965.2,1958.7,1852.4,1847.3,1638.1,1580.2,807.4,686.2,646.6,625.0,623.2,1055.8,1053.4,1053.4,1041.1,1038.1,90.09,395.57,1500,491.0,24.5,344.9,237.6,0.0,0.0,0.0,84.6,46.7,0.0,0.0,0.0,46.7,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,1500,0.0,0.0,0.0,0.0
290,30Nov1945,3.857,0.0000,4143.2,4128.7,3982.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3970.3,3861.3,3333.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3333.1,3333.1,3321.1,3321.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3282.9,3282.9,3282.9,3223.3,3223.3,3223.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3219.6,3187.1,3185.3,3185.3,109.01,105.86,90.85,64.26,2151.2,1034.1,2151.2,1907.7,1886.8,1884.6,1879.4,1770.4,1766.4,1556.6,1496.8,750.6,637.7,596.9,574.4,573.0,1034.1,1032.2,1032.2,998.7,996.3,73.42,385.18,2229,127.7,254.4,81.4,58.1,0.0,0.0,0.0,21.5,12.3,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,2229,2229,2229,0.0,0.0,0.0,0.0
291,31Dec1945,3.945,0.0000,3766.7,3752.7,3553.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3464.2,3363.8,2805.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2805.1,2805.1,2796.5,2796.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2759.6,2759.6,2759.6,2722.9,2722.9,2722.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.3,2700.8,2699.5,2699.5,100.38,94.30,79.76,53.76,1940.3,759.2,1940.3,1768.2,1751.7,1749.9,1746.2,1641.1,1638.2,1420.4,1362.5,662.7,565.8,536.7,515.0,514.0,759.2,757.9,757.9,743.3,741.5,40.78,346.69,12299,424.0,788.0,355.0,319.1,0.0,0.0,0.0,184.7,128.2,0.0,0.0,0.0,128.2,0.0,0.0,0.0,0.0,0.0,0.0,12299,12299,12299,0.0,0.0,0.0,0.0
292,31Jan1946,5.096,0.0000,2659.3,2659.3,2638.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2635.4,2596.3,2482.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2482.6,2482.6,2474.5,2474.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2474.5,2474.5,2474.5,2474.5,2474.5,2474.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2472.1,2471.3,2470.1,2470.1,39.11,37.15,25.59,4.99,1518.6,951.5,1518.6,1486.5,1480.5,1479.4,1475.9,1406.2,1403.4,1286.3,1221.6,703.0,589.3,586.0,579.3,578.3,951.5,950.2,950.2,949.2,947.6,71.17,422.88,5892,1168.0,144.1,1004.2,928.9,0.0,0.0,0.0,558.6,392.9,0.0,0.0,0.0,392.9,0.0,0.0,0.0,0.0,0.0,0.0,5892,5892,5892,0.0,0.0,0.0,0.0
293,28Feb1946,8.360,0.0000,2129.9,2129.9,2119.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2117.3,2070.0,1953.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953.9,1953.9,1944.1,1944.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.1,1944.1,1944.1,1944.1,1944.1,1944.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941.2,1940.1,1938.6,1938.6,47.32,35.12,23.15,3.84,1118.1,820.6,1118.1,1099.7,1096.0,1094.9,1090.7,1035.1,1031.8,940.7,903.1,446.8,333.4,331.5,318.1,317.0,820.6,819.0,819.0,817.6,815.6,65.64,173.41,2564,913.5,0.0,717.5,530.5,0.0,0.0,0.0,293.5,215.4,0.0,0.0,0.0,215.4,0.0,0.0,0.0,0.0,0.0,0.0,2564,2564,2564,0.0,0.0,0.0,0.0
294,31Mar1946,7.722,0.0000,1732.4,1732.4,1727.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725.4,1681.0,1520.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.7,1520.7,1510.6,1510.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.6,1510.6,1510.6,1510.6,1510.6,1510.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507.5,1492.2,1490.7,1490.7,44.45,34.46,23.52,4.51,884.3,606.4,884.3,865.2,859.5,857.9,853.6,796.1,792.7,734.0,717.0,377.6,304.0,302.1,286.6,285.5,606.4,604.7,604.7,600.4,598.3,46.26,213.90,3005,653.2,3.2,475.3,320.5,0.0,0.0,0.0,128.2,79.9,0.0,0.0,0.0,79.9,0.0,0.0,0.0,0.0,0.0,0.0,3005,3005,3005,0.0,0.0,0.0,0.0
295,30Apr1946,10.716,0.0000,2386.6,2386.6,2386.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2384.9,2287.8,2028.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2028.5,2028.5,2014.6,2014.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.6,2014.6,2014.6,1990.4,1990.4,1990.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1986.2,1925.9,1923.8,1923.8,97.09,73.87,62.85,42.03,673.8,1250.0,673.8,653.6,632.1,630.4,624.5,539.3,534.6,464.9,445.1,258.3,192.9,179.6,164.0,162.4,1250.0,1247.8,1247.8,1236.2,1233.4,48.71,123.68,3590,1326.2,74.3,982.1,652.5,0.0,0.0,0.0,290.7,198.5,0.0,0.0,0.0,198.5,0.0,0.0,0.0,0.0,0.0,0.0,3590,3590,3590,0.0,0.0,0.0,0.0
296,31May1946,15.206,0.0000,3668.0,3655.4,3645.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3610.1,3395.2,2753.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.1,2753.1,2733.1,2733.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2694.4,2694.4,2694.4,2553.8,2553.8,2553.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2547.7,2437.8,2434.8,2434.8,214.90,91.69,80.09,55.06,1419.1,1015.7,1419.1,1241.7,1211.8,1208.9,1200.3,1119.2,1112.5,1043.8,1003.7,469.5,393.3,366.3,350.3,347.9,1015.7,1012.5,1012.5,996.9,992.9,104.00,237.55,2263,2834.4,125.9,2250.0,1778.5,0.0,0.0,0.0,942.3,652.4,0.0,0.0,0.0,652.4,0.0,0.0,0.0,0.0,0.0,0.0,2263,2263,2263,0.0,0.0,0.0,0.0
297,30Jun1946,23.713,0.0000,4954.4,4941.3,4771.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4656.2,4395.5,2925.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2925.4,2925.4,2900.3,2900.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2884.0,2884.0,2884.0,2723.8,2723.8,2723.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2716.2,2573.8,2570.0,2570.0,260.74,95.49,83.50,57.64,1483.2,1086.8,1483.2,1296.6,1263.6,1260.7,1250.0,1165.3,1156.8,1083.0,1041.6,610.7,525.2,479.8,464.0,461.1,1086.8,1082.8,1082.8,1064.8,1059.7,106.55,214.56,3082,2181.2,134.6,1586.7,1075.9,0.0,0.0,0.0,398.6,230.4,0.0,0.0,0.0,230.4,0.0,0.0,0.0,0.0,0.0,0.0,3991,3082,3991,0.0,0.0,0.0,0.0
298,31Jul1946,26.265,0.0000,5439.2,5426.8,5247.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5123.3,4839.7,3404.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3404.8,3404.8,3376.9,3376.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3376.9,3376.9,3376.9,3200.2,3200.2,3200.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3191.7,3049.7,3045.5,3045.5,283.62,93.29,81.68,56.67,1852.2,1193.3,1852.2,1652.8,1624.2,1621.4,1609.4,1527.2,1517.8,1442.5,1402.5,715.2,613.9,569.4,554.1,550.9,1193.3,1188.9,1188.9,1165.2,1159.6,100.04,206.02,5000,2349.7,144.6,1708.5,1158.6,0.0,0.0,0.0,429.4,248.3,0.0,0.0,0.0,248.3,0.0,0.0,0.0,0.0,0.0,0.0,5000,5000,5000,0.0,0.0,0.0,0.0
299,31Aug1946,21.855,0.0000,5831.2,5818.7,5614.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5499.1,5238.3,3737.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3737.2,3737.2,3714.2,3714.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3714.2,3714.2,3714.2,3529.0,3529.0,3529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3522.0,3408.6,3405.1,3405.1,260.76,93.31,81.71,56.70,2221.2,1183.9,2221.2,2028.1,2000.3,1997.4,1987.5,1905.9,1898.1,1645.1,1586.2,769.2,648.6,604.1,586.8,584.1,1183.9,1180.2,1180.2,1158.3,1153.6,103.10,328.50,1928,2067.6,118.8,1500.9,1018.4,0.0,0.0,0.0,377.8,218.6,0.0,0.0,0.0,218.6,0.0,0.0,0.0,0.0,0.0,0.0,1928,1928,1928,0.0,0.0,0.0,0.0
300,30Sep1946,8.571,0.0000,4852.9,4840.0,4791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4739.0,4538.3,3649.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3649.4,3649.4,3626.4,3626.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3577.4,3577.4,3577.4,3439.4,3439.4,3439.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3432.4,3337.6,3334.2,3334.2,200.69,95.60,83.61,57.77,2146.6,1187.6,2146.6,1964.2,1941.0,1938.0,1928.2,1835.8,1828.1,1589.2,1512.1,740.7,623.8,578.4,559.7,557.0,1187.6,1184.0,1184.0,1166.2,1161.6,105.71,308.42,1827,1131.5,71.6,814.5,554.2,0.0,0.0,0.0,206.5,120.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1533,1827,1827,0.0,0.0,0.0,0.0
301,31Oct1946,5.253,0.0000,3797.4,3784.9,3740.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3710.9,3582.6,2947.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2947.2,2947.2,2932.0,2932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2907.4,2907.4,2907.4,2843.0,2843.0,2843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.4,2795.6,2793.3,2793.3,128.35,92.23,80.66,55.83,1912.3,881.1,1912.3,1733.4,1714.1,1712.2,1705.7,1628.2,1623.1,1412.3,1337.7,719.6,612.2,572.8,554.6,552.8,881.1,878.6,878.6,867.9,864.8,68.25,348.63,1500,404.6,25.0,283.2,194.5,0.0,0.0,0.0,73.6,43.4,0.0,0.0,0.0,43.4,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,1500,0.0,0.0,0.0,0.0
302,30Nov1946,3.857,0.0000,4752.8,4739.8,4639.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4631.0,4540.0,4094.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4094.7,4094.7,4082.6,2720.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2682.1,2682.1,2682.1,2629.1,2629.1,2629.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2625.5,2596.4,2594.6,2594.6,91.00,88.91,76.96,55.42,1769.7,824.9,1769.7,1571.9,1553.7,1551.8,1546.7,1472.9,1468.8,1256.1,1179.0,589.5,486.1,458.3,439.5,438.0,824.9,823.0,823.0,789.9,787.4,55.20,271.66,1683,112.9,102.5,71.1,50.7,0.0,0.0,0.0,20.3,12.6,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,1683,1683,1683,0.0,0.0,0.0,0.0
303,31Dec1946,3.945,0.0000,3099.0,3086.5,2911.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2853.1,2770.1,2305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2305.0,2305.0,2296.4,2296.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2259.5,2259.5,2259.5,2223.6,2223.6,2223.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2221.0,2205.0,2203.7,2203.7,83.00,78.94,67.38,46.32,1603.8,599.9,1603.8,1466.6,1450.8,1449.4,1445.7,1379.8,1376.9,1156.0,1081.4,528.3,435.9,416.1,397.5,396.5,599.9,598.5,598.5,588.3,586.6,29.74,245.85,1750,69.6,86.0,48.3,33.3,0.0,0.0,0.0,12.7,7.5,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1750,1750,1750,0.0,0.0,0.0,0.0
304,31Jan1947,5.096,0.0000,986.6,986.6,986.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.6,977.5,950.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.1,950.1,942.0,942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.0,942.0,942.0,941.1,941.1,941.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.6,935.6,934.3,934.3,9.06,9.06,5.99,0.52,365.2,569.1,365.2,365.2,365.2,365.0,361.5,352.7,350.0,311.4,268.1,158.8,107.6,107.6,105.5,104.5,569.1,567.8,567.8,566.8,565.2,0.00,26.46,1488,69.6,5.4,48.3,33.3,0.0,0.0,0.0,12.7,7.5,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1488,1488,1488,0.0,0.0,0.0,0.0
305,28Feb1947,8.360,0.0000,1045.8,1045.8,1045.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.8,1035.9,989.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.3,989.3,979.6,979.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.6,979.6,979.6,968.3,968.3,968.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965.4,959.7,958.3,958.3,9.88,9.88,6.32,0.57,341.2,617.0,341.2,341.2,341.2,340.9,336.7,326.2,322.9,284.8,263.9,156.2,106.4,106.4,104.0,102.8,617.0,615.5,615.5,613.9,611.9,11.63,25.90,1264,404.1,6.3,290.9,197.9,0.0,0.0,0.0,73.8,42.9,0.0,0.0,0.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,1264,1264,1264,0.0,0.0,0.0,0.0
306,31Mar1947,7.722,0.0000,641.1,641.1,641.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.1,627.1,566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.4,566.4,556.3,556.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.3,556.3,556.3,528.8,528.8,528.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.7,497.8,496.3,496.3,14.02,14.02,9.27,1.10,154.3,342.0,154.3,154.3,154.3,153.7,149.3,135.0,131.6,115.0,108.9,77.4,44.5,44.5,37.3,36.1,342.0,340.4,340.4,335.0,333.0,9.88,13.60,800,477.5,0.0,337.4,233.7,0.0,0.0,0.0,73.5,34.3,0.0,0.0,0.0,34.3,0.0,0.0,0.0,0.0,0.0,0.0,800,800,800,0.0,0.0,0.0,0.0
307,30Apr1947,10.716,0.0000,1452.9,1452.9,1452.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452.9,1400.9,1268.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1268.4,1268.4,1254.5,1254.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254.5,1254.5,1254.5,1233.5,1233.5,1233.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1229.2,1161.3,1159.2,1159.2,52.02,52.02,43.36,27.39,211.2,948.0,211.2,207.6,196.2,195.0,189.1,116.7,112.1,69.7,69.7,69.7,25.6,25.6,13.6,11.9,948.0,945.7,945.7,933.9,931.1,33.97,11.91,800,868.5,74.3,617.4,426.8,0.0,0.0,0.0,133.2,61.5,0.0,0.0,0.0,61.5,0.0,0.0,0.0,0.0,0.0,0.0,800,800,800,0.0,0.0,0.0,0.0
308,31May1947,15.206,0.0000,2166.6,2158.6,2153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2122.4,1979.1,1642.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642.3,1642.3,1622.3,1622.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.6,1583.6,1583.6,1551.9,1551.9,1551.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545.9,1435.3,1432.3,1432.3,143.33,61.57,53.19,35.47,583.3,849.0,583.3,462.9,448.7,446.9,438.3,364.5,357.7,345.5,345.5,119.1,76.4,76.4,64.8,62.4,849.0,845.8,845.8,827.7,823.6,71.65,28.35,2268,1202.7,126.1,857.0,592.1,0.0,0.0,0.0,184.3,84.7,0.0,0.0,0.0,84.7,0.0,0.0,0.0,0.0,0.0,0.0,2212,2268,2212,0.0,0.0,0.0,0.0
309,30Jun1947,23.713,0.0000,3631.9,3623.7,3520.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3430.1,3263.3,2313.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2313.4,2313.4,2288.3,2288.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2272.0,2272.0,2272.0,2237.3,2237.3,2237.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2229.7,2106.9,2103.1,2103.1,166.82,65.46,56.80,38.50,967.0,1136.1,967.0,834.6,815.5,813.5,802.7,722.7,714.2,699.2,699.2,435.3,382.8,335.7,326.3,323.4,1136.1,1132.1,1132.1,1112.5,1107.4,87.86,33.33,2496,1751.3,134.6,1250.9,863.6,0.0,0.0,0.0,268.0,122.6,0.0,0.0,0.0,122.6,0.0,0.0,0.0,0.0,0.0,0.0,2576,2496,2576,0.0,0.0,0.0,0.0
310,31Jul1947,26.265,0.0000,5174.9,5167.0,5019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4882.5,4666.3,3543.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3543.5,3543.5,3515.6,2878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2878.0,2878.0,2878.0,2811.4,2811.4,2811.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2803.0,2651.8,2647.5,2647.5,216.27,65.60,57.22,39.51,1373.6,1273.9,1373.6,1198.8,1175.9,1173.7,1161.7,1084.4,1075.0,1057.0,1057.0,592.8,541.9,494.7,485.7,482.4,1273.9,1269.4,1269.4,1245.8,1240.2,77.35,45.08,3544,1839.0,144.6,1312.1,906.2,0.0,0.0,0.0,281.6,129.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,2430,2395,2395,0.0,0.0,0.0,0.0
311,31Aug1947,21.855,0.0000,4534.3,4526.4,4318.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4231.0,4033.1,3137.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3137.4,3137.4,3114.4,3114.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3114.4,3114.4,3114.4,2970.7,2970.7,2970.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2963.7,2848.3,2844.8,2844.8,197.97,65.66,57.28,39.58,1543.1,1301.7,1543.1,1383.9,1361.9,1359.7,1349.8,1275.4,1267.7,1157.3,1119.9,600.6,495.1,450.2,439.8,437.1,1301.7,1298.0,1298.0,1276.1,1271.4,85.04,167.21,800,1664.4,118.8,1185.7,819.3,0.0,0.0,0.0,255.0,117.2,0.0,0.0,0.0,117.2,0.0,0.0,0.0,0.0,0.0,0.0,800,800,800,0.0,0.0,0.0,0.0
312,30Sep1947,8.571,0.0000,3975.8,3967.6,3954.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3954.5,3787.9,3205.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3205.4,3205.4,3182.4,3182.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3133.4,3133.4,3133.4,3034.0,3034.0,3034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3027.1,2937.1,2933.6,2933.6,166.57,65.73,57.07,38.78,1762.0,1171.6,1762.0,1640.0,1625.0,1623.1,1613.2,1540.3,1532.6,1342.0,1271.1,618.1,509.1,474.4,460.6,457.9,1171.6,1168.0,1168.0,1149.8,1145.2,86.00,207.14,800,894.0,71.6,630.2,436.9,0.0,0.0,0.0,137.8,64.6,0.0,0.0,0.0,64.6,0.0,0.0,0.0,0.0,0.0,0.0,800,800,800,0.0,0.0,0.0,0.0
313,31Oct1947,5.253,0.0000,2552.7,2544.7,2523.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2523.2,2464.3,2145.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2145.8,2145.8,2130.6,2130.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2106.0,2106.0,2106.0,2060.6,2060.6,2060.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2056.0,2024.9,2022.6,2022.6,58.93,58.93,50.58,33.00,1326.5,696.0,1326.5,1234.6,1219.7,1218.5,1212.0,1170.3,1165.2,939.6,846.3,482.7,393.6,369.0,355.7,353.9,696.0,693.6,693.6,681.9,678.8,49.32,204.24,892,328.0,24.5,223.7,156.7,0.0,0.0,0.0,51.4,25.5,0.0,0.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,892,892,892,0.0,0.0,0.0,0.0
314,30Nov1947,3.857,0.0000,2098.8,2090.6,2077.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077.8,2021.4,1790.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790.1,1790.1,1778.0,1778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1739.8,1739.8,1739.8,1708.0,1708.0,1708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704.3,1683.8,1681.9,1681.9,56.33,56.33,47.70,32.46,1125.6,556.3,1125.6,1022.7,1009.2,1008.1,1002.9,973.2,969.1,741.5,645.1,322.6,235.1,235.1,221.3,219.9,556.3,554.4,554.4,526.2,523.8,38.48,96.83,892,99.7,0.0,60.8,44.2,0.0,0.0,0.0,16.5,9.5,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,892,892,892,0.0,0.0,0.0,0.0
315,31Dec1947,3.945,0.0000,1893.1,1885.2,1788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788.0,1737.7,1529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1529.0,1529.0,1520.3,1520.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1483.4,1483.4,1483.4,1457.9,1457.9,1457.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1455.3,1447.0,1445.7,1445.7,50.28,50.28,41.92,27.02,1031.5,414.2,1031.5,965.3,951.5,950.6,946.9,930.3,927.4,708.6,622.0,313.3,228.8,228.8,214.7,213.6,414.2,412.9,412.9,410.4,408.7,19.08,89.74,892,56.9,0.0,38.4,27.0,0.0,0.0,0.0,9.0,4.5,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,892,892,892,0.0,0.0,0.0,0.0
316,31Jan1948,5.096,0.0000,137.8,137.8,137.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.8,128.9,101.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.9,101.9,93.8,93.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.8,93.8,93.8,92.9,92.9,92.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5,87.4,86.2,86.2,8.92,8.92,5.90,0.51,33.7,52.5,33.7,33.7,33.7,33.4,29.9,21.3,18.6,16.0,16.0,16.0,6.4,6.4,4.3,3.3,52.5,51.2,51.2,50.3,48.6,0.00,3.30,800,56.9,5.4,38.4,27.0,0.0,0.0,0.0,9.0,4.5,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,800,800,800,0.0,0.0,0.0,0.0
317,29Feb1948,8.072,0.0000,221.2,221.2,221.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.2,212.0,168.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.7,168.7,159.3,159.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.3,159.3,159.3,148.8,148.8,148.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,140.7,139.3,139.3,9.17,9.17,5.87,0.53,36.5,102.8,36.5,36.5,36.5,36.2,32.1,22.4,19.2,16.8,16.8,16.8,6.3,6.3,4.0,2.8,102.8,101.3,101.3,100.0,98.1,10.81,2.85,800,308.3,6.1,217.3,150.6,0.0,0.0,0.0,47.5,22.3,0.0,0.0,0.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,821,800,800,0.0,0.0,0.0,0.0
318,31Mar1948,7.722,0.0000,330.3,330.3,330.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.3,321.4,281.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.3,281.3,271.2,271.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.2,271.2,271.2,253.2,253.2,253.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.2,231.7,230.1,230.1,8.87,8.87,5.90,0.73,48.8,181.3,48.8,48.8,48.8,48.4,44.1,34.7,31.3,26.9,26.9,26.9,12.8,12.8,8.1,6.9,181.3,179.7,179.7,176.2,174.2,6.50,6.93,1750,0.0,45.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750,1750,1750,0.0,0.0,0.0,0.0
