A,,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM
284,30Apr1945,729.0,2838.1,493.0,4707,4285,4485,602.0,57.64,544.33,519.46,24.872,5827,295.5,593,453.0,6313,0.0,0.0,1163.1,6359,45.2,6232,6232,6232,6232,7416,465.8,77.4,396.6,743.1,117.9,343.0,372.4,5143,5295,122.4,5360,5360,0,5360,5733,2405.5,4892,5793,5793,0,5793,5793,0,5793,5793,0,5793,5811,5058,4539,6221,17,0,16.806,4,2290.8,30,2290.8,853.0,853.0,0.0,853.0,0.00,82,683.5,601.5,82.02,225,875.6,770.5,105.07,288,388,3968,9661,9761,0.0,0,0,9761,0,9267,9206,9185,11549,11649,0,11549,11086,10946,12228,0.0,11649,0,0.0
285,31May1945,4169.4,3026.4,4189.0,5191,4983,5261,296.0,28.30,267.70,254.69,13.011,6487,345.3,344,537.0,7094,0.0,0.0,2503.7,7111,17.3,6853,6841,6853,6853,7835,250.1,39.8,218.2,754.2,118.5,427.0,350.2,5856,5942,69.7,6088,6088,0,6088,5913,4217.8,5180,5346,5346,0,5346,5346,0,5346,5346,0,5346,5500,4739,4233,4651,309,290,19.516,295,2006.5,17,2006.5,766.8,766.8,0.0,766.8,0.00,237,702.4,565.1,137.26,0,1465.3,1289.5,175.84,60,160,5503,7766,7866,0.0,0,0,7866,0,7340,7239,7203,9952,10052,0,9952,9469,9281,10591,0.0,10391,0,0.0
286,30Jun1945,2862.2,2618.3,2120.0,9032,8395,8595,908.3,87.22,821.12,784.82,36.300,9385,215.9,178,396.3,9653,431.3,0.0,2826.4,9659,6.7,9295,9295,9295,9295,9690,87.0,16.4,78.8,329.8,68.8,310.4,193.7,6790,6847,44.7,6955,6955,0,6955,6573,4104.3,5506,6152,6152,0,6152,6152,0,6152,6152,0,6152,6228,5033,4251,5636,13,13,0.000,13,2939.6,12,2939.6,1186.3,1186.3,0.0,1186.3,0.00,309,831.7,622.7,209.05,0,2231.8,1964.0,267.81,68,168,5198,10119,13354,0.0,0,0,13354,0,9576,9422,9367,12323,15640,0,15540,11768,11549,13045,0.0,12760,0,0.0
287,31Jul1945,2491.2,2196.9,1102.0,12914,12149,12234,1085.1,104.74,980.36,942.95,37.406,12569,38.6,46,250.6,12626,0.0,0.0,1345.6,12627,1.0,12173,10322,12173,12173,12181,10.1,4.5,13.5,17.9,40.0,179.7,118.5,9308,9335,26.7,9410,9410,0,9410,8891,0.0,7836,8006,8006,0,8006,8006,0,8006,8006,0,8006,8013,6733,5912,6943,5,5,0.000,5,2923.2,0,2923.2,1197.0,1197.0,0.0,1197.0,0.00,327,855.6,628.6,226.99,0,2423.3,2132.5,290.79,48,48,2924,15885,15530,133.9,0,0,15664,0,15394,15227,15167,18520,18299,0,18299,18316,18219,19772,0.0,5000,0,0.0
288,31Aug1945,1199.1,2052.9,450.0,9330,8646,8731,974.8,93.68,881.15,843.75,37.406,8970,20.0,25,194.0,9174,0.0,0.0,1142.6,9175,0.3,8813,8813,8813,8813,8791,0.0,1.6,2.6,0.0,34.2,111.2,96.1,6721,6740,18.7,6769,6769,0,6769,6389,0.0,5633,5617,5617,0,5617,5617,0,5617,5617,0,5617,5523,4609,4030,4660,68,0,68.306,12,2111.1,0,2111.1,811.9,811.9,0.0,811.9,0.00,270,651.9,482.2,169.71,0,1811.7,1594.3,217.41,55,55,1641,13084,12442,0.0,0,0,12442,0,12681,12556,12511,14097,13254,0,13254,13596,13500,14890,0.0,5000,0,0.0
289,30Sep1945,999.4,1299.8,450.0,5361,4816,4966,777.1,74.62,702.47,671.05,31.426,5202,25.4,30,181.1,5201,0.0,0.0,0.0,5202,1.2,5181,4848,4885,4885,5205,0.0,0.2,0.3,48.1,35.0,97.8,92.9,4639,4682,20.0,4778,4778,0,4778,4502,1493.3,4376,4709,4709,0,4709,4709,0,4709,4709,0,4709,4686,4492,4392,4749,125,125,0.000,125,594.5,23,594.5,216.3,216.3,0.0,216.3,0.00,190,359.6,269.7,89.88,0,959.6,844.4,115.15,59,159,1646,8522,8314,0.0,0,0,8314,0,8282,8216,8192,10059,9431,0,9331,9680,9599,10695,0.0,5000,0,0.0
290,31Oct1945,570.5,859.4,373.0,4799,4796,4996,4.2,0.00,4.23,0.00,4.228,5600,301.9,72,230.8,5704,0.0,0.0,0.0,5720,16.3,5666,5666,5666,5666,6060,32.3,10.3,22.0,361.7,55.9,144.7,161.1,5326,5385,46.4,5499,5499,0,5499,4853,265.8,4628,4583,4583,0,4583,4583,0,4583,4583,0,4583,4560,4560,4457,4533,203,203,0.000,203,733.6,12,733.6,235.9,235.9,0.0,235.9,156.33,37,0.0,0.0,0.00,0,0.0,0.0,0.00,0,100,1701,6336,6436,0.0,0,0,6436,0,6333,6296,6296,8245,8345,0,8245,8098,8075,8672,0.0,7000,0,0.0
291,30Nov1945,293.5,416.3,300.0,5894,5892,6092,2.4,0.00,2.35,0.00,2.353,7776,813.7,498,372.5,8550,0.0,0.0,0.0,8595,44.5,8646,8646,8646,8646,9573,309.6,71.5,238.0,617.8,121.4,241.2,255.2,9130,9245,104.0,9333,9333,0,9333,9121,824.7,9035,8754,8754,0,8754,8754,0,8754,8754,0,8754,8738,8738,8699,8898,284,249,35.292,257,443.4,11,443.4,121.9,121.9,0.0,121.9,82.73,113,0.0,0.0,0.00,0,0.0,0.0,0.00,0,100,2052,11782,11882,0.0,0,0,11882,0,11782,11669,11669,14237,14337,0,14237,14162,14039,14682,0.0,7000,0,0.0
292,31Dec1945,282.0,264.6,300.0,31633,31631,31831,2.1,0.00,2.11,0.00,2.114,40665,3995.5,3894,943.5,44053,0.0,0.0,0.0,44533,480.3,44683,44683,44683,44683,48737,1479.2,351.6,1127.6,2574.9,612.7,820.8,1141.4,48579,51356,666.1,51355,51355,0,51355,57342,0.0,57342,54123,54123,0,54123,30000,24123,35600,18000,17600,22369,22232,22232,22232,22232,1229,19718,34.153,32957,157.8,2111,157.8,73.8,73.8,0.0,73.8,0.00,2689,0.0,0.0,0.00,5714,0.0,0.0,0.00,5714,28445,2459,42413,15530,4785.9,11238,31465,54273,8846,42413,42413,42413,54753,63259,0,54753,54683,54605,55208,0.0,29017,0,0.0
293,31Jan1946,287.2,356.0,300.0,8858,8856,9056,2.0,0.00,1.95,0.00,1.952,13549,1392.2,2474,626.8,16105,0.0,0.0,0.0,16232,127.7,16464,16464,16464,16464,18440,934.5,300.5,634.0,1041.6,220.2,360.6,460.8,18313,19772,207.1,19445,19445,0,19445,21880,0.0,21854,27990,27990,0,27990,27990,0,27990,18000,9990,20480,20141,20141,20129,20129,633,617,16.263,8131,127.3,1251,127.3,58.7,58.7,0.0,58.7,0.52,1212,0.0,0.0,0.00,2025,0.0,0.0,0.00,2025,7848,1719,36152,15530,4785.9,11238,10321,41976,0,36152,36152,36152,42193,41416,0,42193,42126,42070,42664,0.0,17644,0,0.0
294,28Feb1946,392.6,402.5,300.0,3372,3370,3570,1.8,0.00,1.80,0.00,1.801,4828,348.9,531,378.0,5257,0.0,0.0,0.0,5334,77.5,5369,5219,5219,5369,6254,286.1,71.1,215.0,599.6,106.8,215.8,277.1,6186,6344,130.5,6482,6482,0,6482,6833,0.0,6833,7182,7182,0,7182,7182,0,7182,7182,0,7182,7005,7005,7005,7869,2825,2805,19.807,2810,68.4,28,68.4,34.3,34.3,0.0,34.3,0.00,303,0.0,0.0,0.00,0,0.0,0.0,0.00,0,131,1372,15397,15277,0.0,0,0,15377,0,15397,15094,15094,17445,17326,0,17302,17371,17295,17957,0.0,12406,0,0.0
295,31Mar1946,387.3,515.6,300.0,3431,3429,3629,1.6,0.00,1.63,0.00,1.626,4984,378.1,565,411.0,5561,0.0,0.0,0.0,5601,40.1,5641,5491,5491,5641,6938,497.9,123.7,382.2,816.3,122.0,300.9,393.4,6894,7038,128.4,7277,7277,0,7277,7233,0.0,7229,7482,7482,0,7482,7482,0,7482,7482,0,7482,7672,7643,7631,7891,414,396,17.890,400,45.0,15,45.0,20.7,20.7,0.0,20.7,0.00,188,30.4,24.7,5.64,0,58.5,51.5,7.03,7,143,2224,12125,12011,0.0,0,0,12111,0,12125,11963,11962,15034,14920,0,14889,14911,14817,15467,0.0,11581,0,0.0
296,30Apr1946,645.2,2940.4,460.0,6351,5924,6124,647.5,62.35,585.17,561.81,23.360,7464,244.0,592,503.8,8019,0.0,0.0,1966.0,8061,42.1,7880,7880,7880,7880,9383,586.9,97.2,498.0,939.1,153.1,466.1,488.2,6626,6770,113.8,6921,6921,0,6921,6289,1671.3,5336,6331,6331,0,6331,6331,0,6331,6331,0,6331,6425,5395,4695,6170,17,0,16.806,4,2789.0,30,2789.0,1044.1,1044.1,0.0,1044.1,0.00,228,789.0,661.3,127.68,0,1324.3,1165.4,158.91,95,212,4417,10456,10572,0.0,0,0,10572,0,10065,9971,9938,13014,13131,0,13014,12845,12690,14068,0.0,10977,0,0.0
297,31May1946,4683.9,2883.8,4709.0,7237,6769,7047,708.4,68.31,640.13,614.92,25.208,8095,159.6,312,576.8,8312,0.0,0.0,3399.0,8324,12.1,7777,7777,7777,7777,8765,314.4,49.7,272.6,694.4,121.4,489.7,328.7,6562,6628,48.5,6752,6752,0,6752,6458,3238.6,5695,6160,6160,0,6160,6160,0,6160,6160,0,6160,6257,5310,4686,5133,20,0,19.516,6,2245.0,17,2245.0,881.8,881.8,0.0,881.8,0.00,265,563.0,397.6,165.42,0,1715.8,1509.9,205.90,70,170,4552,8297,10273,0.0,0,0,10273,0,7924,7803,7759,10135,12110,0,12010,9670,9411,10736,0.0,10197,0,0.0
298,30Jun1946,3266.3,2516.2,2526.0,10663,9991,10191,1019.3,98.31,920.94,885.15,35.796,10777,82.2,147,356.0,10748,311.1,0.0,4296.5,10753,4.9,9962,9962,12237,12237,10239,79.1,15.0,72.3,218.9,52.9,283.9,161.6,7284,7329,32.5,7425,7425,0,7425,6822,3331.9,5746,6746,6746,0,6746,6746,0,6746,6746,0,6746,6772,5466,4610,5578,12,12,0.000,12,3000.0,12,3000.0,1200.0,1200.0,0.0,1200.0,0.00,316,806.5,590.7,215.80,0,2238.5,1969.9,268.62,68,168,3222,9859,14034,0.0,0,0,14034,0,9343,9184,9128,11908,16626,0,16526,11340,11217,12809,0.0,11198,0,0.0
299,31Jul1946,1566.8,2175.1,1102.0,15092,14432,14517,1001.2,96.60,904.57,869.61,34.966,14834,31.6,44,241.9,14791,0.0,0.0,3250.8,14792,1.0,14065,12046,14030,14065,14077,11.5,4.9,14.5,20.3,40.8,161.3,128.2,11232,11259,27.1,11333,11333,0,11333,10578,0.0,9619,10060,10060,0,10060,10060,0,10060,10060,0,10060,10036,8770,7958,9243,5,5,0.000,5,2894.6,0,2894.6,1185.7,1185.7,0.0,1185.7,0.00,333,915.4,682.2,233.14,0,2418.4,2128.2,290.20,48,48,1119,18815,15530,3106.6,0,0,18637,0,18328,18157,18095,22453,22195,0,22195,22255,22134,23698,0.0,5000,0,0.0
300,31Aug1946,2448.8,2042.2,450.0,11418,10778,10863,971.4,93.68,877.74,843.75,33.991,11125,24.1,40,198.5,11151,0.0,0.0,843.5,11151,0.4,10563,9367,10775,10775,10541,0.0,1.4,2.3,0.0,38.0,108.9,109.4,8358,8381,22.6,8389,8389,0,8389,7799,0.0,7103,7266,7266,0,7266,7266,0,7266,7266,0,7266,7090,6174,5593,6129,10,10,0.000,10,2224.0,0,2224.0,910.1,910.1,0.0,910.1,0.00,275,721.9,547.2,174.67,0,1811.7,1594.3,217.41,55,55,1339,15154,14941,0.0,0,0,14941,0,14753,14624,14578,16162,15949,0,15949,15688,15567,16970,0.0,5000,0,0.0
301,30Sep1946,1949.2,1341.9,450.0,11049,10554,10704,750.2,72.26,677.94,651.05,26.889,10974,28.0,44,197.8,10883,0.0,0.0,0.0,10884,1.3,10621,4982,5344,10621,10672,0.0,0.9,1.4,75.1,38.1,105.9,106.5,10127,10161,22.1,10244,10244,0,10244,10155,0.0,10040,10547,10547,0,10547,10547,0,10547,10547,0,10547,10488,10301,10204,10457,121,121,0.000,121,572.5,12,572.5,199.4,199.4,0.0,199.4,0.00,191,411.2,320.2,91.05,0,944.5,831.1,113.34,58,158,1554,20014,13168,0.0,0,0,13168,0,19789,19722,19698,21415,14275,0,14175,21064,20968,22047,0.0,5000,0,0.0
302,31Oct1946,1315.1,1199.7,373.0,8157,7946,8146,319.3,30.74,288.51,276.15,12.360,8478,73.7,68,190.7,8386,0.0,0.0,0.0,8395,8.8,8251,6081,6424,8251,8406,0.0,1.5,3.2,180.5,36.2,99.4,103.8,7604,7630,25.2,7662,7662,0,7662,7312,901.4,7059,7034,7034,0,7034,7034,0,7034,7034,0,7034,6851,6817,6695,6547,146,146,0.000,146,812.0,0,812.0,259.5,259.5,0.0,259.5,157.04,84,181.3,144.0,37.31,0,387.1,340.6,46.45,53,153,1244,9910,8183,0.0,0,0,8183,0,9804,9776,9766,11356,9630,0,9530,11112,11082,11870,0.0,7000,0,0.0
303,30Nov1946,1340.2,519.1,300.0,7532,7530,7730,2.0,0.00,2.02,0.00,2.017,8574,435.3,153,255.6,8803,0.0,0.0,0.0,8831,27.7,8849,5607,5639,7267,9409,113.7,26.3,87.4,446.1,70.5,181.5,194.1,8936,9011,64.7,9112,9112,0,9112,8976,280.3,8875,8510,8510,0,8510,8510,0,8510,8510,0,8510,8501,8501,8454,8499,183,183,0.000,183,473.7,11,473.7,131.5,131.5,0.0,131.5,82.78,29,0.0,0.0,0.00,0,0.0,0.0,0.00,0,100,1840,11025,7575,0.0,0,0,7575,0,11025,10997,10997,13188,9738,0,9638,13032,13003,13621,0.0,7000,0,0.0
304,31Dec1946,546.1,378.3,300.0,3363,3362,3562,2.0,0.00,1.95,0.00,1.952,4601,353.3,356,330.3,5447,0.0,0.0,0.0,5512,64.3,5527,5427,5427,5527,6268,146.7,34.9,111.8,595.3,122.0,225.8,247.5,6097,6196,89.1,6248,6248,0,6248,6957,0.0,6950,7493,7493,0,7493,7493,0,7493,7493,0,7493,7431,7431,7428,8304,234,200,34.153,207,171.4,10,171.4,77.5,77.5,0.0,77.5,0.00,70,0.0,0.0,0.00,0,0.0,0.0,0.00,0,100,1776,11759,11659,0.0,0,0,11759,0,11759,11689,11689,14260,14160,0,14160,14116,14041,14644,0.0,14557,0,0.0
305,31Jan1947,1174.6,399.0,300.0,3391,3389,3589,1.6,0.00,1.63,0.00,1.626,3950,33.9,111,216.2,4102,0.0,0.0,0.0,4120,18.7,4134,4029,4029,4134,4461,53.4,17.2,36.2,273.7,41.2,113.0,119.6,4317,4357,30.4,4452,4452,0,4452,4377,0.0,4343,4605,4605,0,4605,4605,0,4605,4605,0,4605,4609,4609,4594,4833,145,128,16.263,132,144.1,10,144.1,63.6,63.6,0.0,63.6,0.60,0,0.0,0.0,0.00,23,0.0,0.0,0.00,23,123,1164,7793,7694,0.0,0,0,7794,0,7793,7793,7793,10563,10464,0,10464,10442,10388,10982,0.0,10861,0,0.0
306,28Feb1947,542.1,528.1,300.0,3404,3403,3603,1.4,0.00,1.44,0.00,1.440,5598,618.6,1005,371.2,6422,0.0,0.0,0.0,6530,107.7,6581,6431,6431,6581,7865,423.3,105.2,318.1,861.0,149.5,313.7,397.7,7796,8005,181.3,8147,8147,0,8147,9014,0.0,9014,9232,9232,0,9232,9232,0,9232,9232,0,9232,9344,9344,9344,10218,2839,2819,19.807,2824,68.4,28,68.4,34.3,34.3,0.0,34.3,0.00,94,0.0,0.0,0.00,0,0.0,0.0,0.00,0,1034,1496,15553,15530,806.7,0,0,16437,0,15553,15459,15459,18588,19288,0,18485,18442,18367,19029,0.0,18141,0,0.0
307,31Mar1947,537.5,1383.3,300.0,3361,3360,3560,2.0,0.00,1.95,0.00,1.952,5823,609.4,1282,371.6,7383,0.0,0.0,203.9,7437,54.3,7500,7350,7350,7500,8916,579.9,141.8,438.1,836.2,129.6,319.5,387.2,8896,9096,173.8,9109,9109,0,9109,9270,0.0,9270,9641,9641,0,9641,9641,0,9641,9641,0,9641,9556,9529,9529,9858,502,484,17.890,488,19.5,25,19.5,12.1,12.1,0.0,12.1,0.00,0,0.0,0.0,0.00,80,0.0,0.0,0.00,80,638,2161,14464,14768,0.0,0,0,14868,0,14464,14464,14464,17530,17835,0,17407,17409,17314,17961,0.0,15914,0,0.0
308,30Apr1947,902.6,2543.2,540.0,5326,5108,5308,289.2,27.56,261.66,247.55,14.117,6689,446.1,407,527.4,7468,0.0,0.0,549.2,7526,58.1,7371,7371,7371,7371,8334,236.6,40.0,204.8,751.0,145.2,333.4,365.4,5987,6174,157.3,6210,6210,0,6210,6526,40.8,5669,6455,6455,0,6455,6455,0,6455,6455,0,6455,6405,5518,4927,6031,17,0,16.806,4,2365.8,30,2365.8,880.9,880.9,0.0,880.9,0.00,195,694.2,599.1,95.03,0,1006.7,885.9,120.80,72,172,2236,9245,9345,0.0,0,0,9345,0,8868,8798,8773,11208,11308,0,11208,10753,10285,11562,0.0,11573,0,0.0
309,31May1947,3164.5,2602.5,2924.0,9067,8578,8856,647.0,61.80,585.16,556.70,28.461,9356,66.1,163,271.8,9372,0.0,0.0,2235.5,9381,8.6,9111,9181,8915,8915,9369,71.2,12.2,66.9,207.5,44.4,235.4,134.7,7201,7252,34.5,7352,7352,0,7352,6982,1047.1,6203,5943,5943,0,5943,5943,0,5943,5943,0,5943,6020,5102,4511,4566,13,13,0.000,13,2205.6,17,2205.6,883.6,883.6,0.0,883.6,0.00,254,759.6,605.8,153.83,0,1629.6,1434.0,195.55,66,166,2731,8231,9933,0.0,0,0,9933,0,7779,7665,7625,10387,12033,0,11933,9874,9635,11006,0.0,12496,0,0.0
310,30Jun1947,1775.5,1920.2,783.0,10759,10411,10561,459.5,43.86,415.60,394.59,21.007,11066,63.3,186,255.8,11627,0.0,0.0,2992.9,11631,4.2,11316,10861,11921,11921,11452,48.3,9.7,46.7,109.0,41.9,183.9,121.4,8537,8565,27.6,8642,8642,0,8642,8161,2184.4,7113,7741,7741,0,7741,7741,0,7741,7741,0,7741,7770,6568,5781,6883,11,11,0.000,11,2953.0,0,2953.0,1193.3,1193.3,0.0,1193.3,0.00,295,836.4,641.1,195.29,0,2068.8,1820.5,248.25,63,163,1131,10468,13405,0.0,0,0,13405,0,9943,9799,9748,12550,15567,0,15467,12001,11753,13257,0.0,15662,0,0.0
311,31Jul1947,2948.3,2094.8,450.0,15313,14489,14574,1080.2,104.25,975.97,938.56,37.406,14804,23.1,47,160.0,14969,0.0,0.0,0.0,14970,0.8,14580,12344,14310,14345,14561,0.0,2.0,6.0,0.0,32.4,96.2,91.8,11688,11709,20.6,11757,11757,0,11757,11500,1915.4,10469,10874,10874,0,10874,10874,0,10874,10874,0,10874,10811,9532,8710,9495,4,4,0.000,4,2923.2,0,2923.2,1197.0,1197.0,0.0,1197.0,0.00,329,990.7,761.9,228.75,0,2423.3,2132.5,290.79,48,48,862,13602,13084,0.0,0,0,13084,0,13113,12945,12885,16192,14559,0,14559,15987,15698,17259,0.0,5000,0,0.0
312,31Aug1947,3749.2,1929.4,450.0,11878,11145,11230,965.1,92.70,872.37,834.97,37.406,11436,22.6,36,147.6,11606,0.0,0.0,220.7,11606,0.4,11298,10517,11298,11298,11276,0.0,0.5,0.8,0.0,30.1,87.4,84.4,9177,9198,21.1,9210,9210,0,9210,8789,4329.7,8055,8311,8311,0,8311,8311,0,8311,8311,0,8311,8132,7223,6646,7134,8,8,0.000,8,2139.8,0,2139.8,841.4,841.4,0.0,841.4,0.00,269,804.6,635.1,169.50,0,1795.5,1580.0,215.46,54,54,1371,8951,8630,0.0,0,0,8630,0,8549,8424,8380,9388,9067,0,9067,8889,8795,10184,0.0,5000,0,0.0
313,30Sep1947,2449.9,1281.5,450.0,4771,4197,4347,759.1,72.60,686.51,653.23,33.275,4565,24.7,43,150.2,4670,0.0,0.0,611.1,4671,1.2,4528,4566,4596,4528,4524,0.0,0.0,0.1,20.3,28.6,82.4,81.7,3962,3993,19.5,4065,4065,0,4065,3885,1471.1,3761,4480,4480,0,4480,4480,0,4480,4480,0,4480,4404,4211,4111,4325,100,100,0.000,100,590.2,12,590.2,212.6,212.6,0.0,212.6,0.00,191,467.9,377.3,90.59,0,959.6,844.4,115.15,59,159,1559,7190,7108,0.0,0,0,7108,0,6951,6885,6861,7693,7611,0,7511,7314,7300,8354,0.0,5000,0,0.0
314,31Oct1947,568.4,751.9,373.0,4111,4108,4308,4.6,0.00,4.55,0.00,4.554,5124,406.8,136,273.2,5616,0.0,0.0,0.0,5635,19.3,5582,5264,5582,5582,6117,142.2,45.4,96.8,393.1,62.5,175.1,155.5,5376,5443,55.1,5598,5598,0,5598,5307,0.0,5081,4957,4957,0,4957,4957,0,4957,4957,0,4957,4992,4992,4888,4963,219,219,0.000,219,741.2,12,741.2,238.7,238.7,0.0,238.7,156.81,3,0.0,0.0,0.00,0,0.0,0.0,0.00,0,100,708,7294,7394,0.0,0,0,7394,0,7281,7278,7278,8640,8740,0,8640,8479,8479,9079,0.0,7000,0,0.0
315,30Nov1947,371.9,427.0,300.0,3385,3383,3583,2.5,0.00,2.52,0.00,2.521,4316,312.7,134,285.4,4515,0.0,0.0,0.0,4538,22.9,4550,4450,4450,4550,5054,75.9,17.6,58.4,427.3,89.3,175.8,162.2,4546,4610,53.6,4697,4697,0,4697,4917,0.0,4799,4987,4987,0,4987,4987,0,4987,4987,0,4987,4977,4977,4923,5126,176,176,0.000,176,508.0,11,508.0,141.1,141.1,0.0,141.1,82.84,10,1.3,1.2,0.12,0,1.7,1.5,0.20,0,100,581,7121,7121,0.0,0,0,7121,0,7121,7113,7113,9236,9236,0,9136,9091,9091,9689,0.0,7000,0,0.0
316,31Dec1947,413.0,401.6,300.0,3381,3379,3579,2.3,0.00,2.28,0.00,2.277,3991,29.5,110,272.0,4408,0.0,0.0,0.0,4432,24.2,4436,4336,4336,4436,4755,36.4,8.7,27.8,282.1,48.3,121.0,112.8,4486,4530,33.6,4611,4611,0,4611,4582,0.0,4527,4545,4545,0,4545,4545,0,4545,4545,0,4545,4543,4543,4517,4825,137,137,0.000,137,268.4,10,268.4,106.6,106.6,0.0,106.6,0.00,0,0.0,0.0,0.00,20,0.0,0.0,0.00,20,120,504,6555,6455,0.0,0,0,6555,0,6555,6555,6555,7924,7824,0,7824,7791,7791,8369,0.0,8269,0,0.0
317,31Jan1948,356.4,405.7,300.0,3374,3372,3572,2.1,0.00,2.11,0.00,2.114,6011,1004.6,887,547.6,7812,0.0,0.0,0.0,7909,96.8,8107,7957,7957,8107,9784,800.1,257.3,542.8,876.1,145.4,358.2,372.6,9646,9813,157.0,9892,9892,0,9892,9600,0.0,9569,9863,9863,0,9863,9863,0,9863,9863,0,9863,9884,9884,9870,10125,409,393,16.263,397,137.3,10,137.3,60.9,60.9,0.0,60.9,0.43,0,0.0,0.0,0.00,102,0.0,0.0,0.00,102,317,541,11507,11472,0.0,0,0,11572,0,11507,11507,11507,14082,14046,0,13944,13968,13907,14503,0.0,13965,0,0.0
318,29Feb1948,357.1,940.8,300.0,3345,3344,3544,1.7,0.00,1.74,0.00,1.739,4068,22.0,214,288.5,4473,408.2,0.0,341.4,4498,24.4,4507,4357,4357,4507,4994,145.9,36.3,109.7,340.9,52.2,144.0,144.8,4913,4982,41.1,4962,4962,0,4962,5035,0.0,5031,5140,5140,0,5140,5140,0,5140,5140,0,5140,4979,4929,4903,5294,785,785,0.000,785,80.9,28,80.9,41.2,41.2,0.0,41.2,0.00,19,21.1,5.4,15.75,0,166.9,146.9,20.03,19,119,597,7726,7576,0.0,0,0,7676,0,7726,7714,7710,9999,9870,0,9870,9869,9869,10488,0.0,9894,0,0.0
319,31Mar1948,354.0,530.1,300.0,3372,3371,3571,2.1,0.00,2.11,0.00,2.114,5754,1186.2,457,539.2,7971,0.0,0.0,0.0,8062,91.1,8080,7930,7930,8080,9455,166.4,40.7,125.7,1208.3,332.1,398.8,477.4,9410,9727,291.6,9832,9832,0,9832,10769,0.0,10756,9777,9777,0,9777,9777,0,9777,9777,0,9777,9856,9780,9759,9692,508,490,17.890,494,44.5,25,44.5,15.8,15.8,0.0,15.8,0.00,34,51.6,17.9,33.73,0,409.8,360.7,49.18,47,221,530,12343,12267,0.0,0,0,12367,0,12343,12319,12309,15756,15680,0,15615,15636,15539,16193,0.0,14966,0,0.0
320,30Apr1948,548.6,1819.0,493.0,4139,4138,4338,2.4,0.00,2.35,0.00,2.353,9188,1883.7,1874,1092.2,13093,0.0,0.0,201.5,13280,186.9,13326,12377,13326,13326,16502,814.5,134.3,688.4,2363.0,467.5,748.8,1146.6,15500,16036,505.7,16025,16025,0,16025,16960,0.0,16519,15688,15688,0,15688,15688,0,15688,15688,0,15688,15575,15213,15000,15030,1178,1161,16.806,1165,1002.3,30,1002.3,372.9,372.9,0.0,372.9,0.00,4933,465.5,409.7,55.86,1051,605.0,532.4,72.60,1095,2875,2265,21082,15530,4785.9,2547,0,22863,0,20961,17503,17489,22204,22125,0,22204,21984,21858,22680,0.0,18983,0,0.0
321,31May1948,4166.9,2091.6,4189.0,6184,5787,6065,508.9,48.47,460.42,435.86,24.558,9422,1579.9,904,874.0,10672,266.6,0.0,2016.1,10728,55.9,10650,10650,10650,10650,12765,582.7,91.0,499.6,1556.6,262.6,599.2,795.2,11238,11479,224.5,11461,11461,0,11461,12196,3509.0,11558,13531,13531,0,13531,13531,0,13531,13531,0,13531,13357,12840,12521,12886,877,857,19.516,863,1547.2,17,1547.2,585.9,585.9,0.0,585.9,0.00,2962,190.7,100.0,90.69,0,982.3,864.4,117.88,40,140,2670,22964,15530,4785.9,2748,0,23064,0,22588,19750,19726,25588,25688,0,25588,25440,25308,26405,0.0,19172,0,0.0
322,30Jun1948,2101.0,1893.1,2120.0,8410,7822,7972,756.4,72.10,684.32,648.86,35.460,9962,703.7,428,858.7,10926,23.7,0.0,1287.7,10940,14.6,10757,10757,10757,10757,12050,235.3,41.9,201.6,1079.6,225.1,602.0,448.4,9296,9392,96.4,9450,9450,0,9450,9259,3154.2,8081,9509,9509,0,9509,9509,0,9509,9509,0,9509,9430,8368,7661,8985,85,61,23.528,66,2786.9,0,2786.9,1123.4,1123.4,0.0,1123.4,0.00,275,597.4,422.7,174.70,0,1892.3,1665.2,227.08,57,157,3307,14083,14183,0.0,0,0,14183,0,13394,13265,13219,18074,18174,0,18074,17862,17730,19243,0.0,17024,0,0.0
