A,,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM
338,31Oct1949,997,1399,373,5706,5427,5627,406,39,367,352,15,5894,37,51,180,5992,0,0,0,5992,1,5789,5901,0,2,2,138,31,88,85,5301,5322,21,5443,5443,0,5443,4810,0,4663,4696,4696,0,4696,4695,0,4695,4695,0,4695,4701,4588,4513,4545,79,79,0,79,612,0,612,216,216,0,216,89,144,334,290,44,0,462,406,55,63,63,1023,0,6255,6255,0,0,0,0,0,6123,6090,6079,7484,7484,0,7484,7484,7484,7214,7180,8007,0,0,0,8007,8007,8007,8007,0,7000,8007,0,0,0,0,0,7000,7000,7000
339,30Nov1949,549,659,300,6010,6008,6208,2,0,2,0,2,6585,98,60,220,6747,0,0,0,6748,1,6750,6999,21,5,18,233,36,99,98,6218,6254,26,6341,6341,0,6341,5627,0,5374,5634,5634,0,5634,5634,0,5634,5634,0,5634,5652,5487,5372,5752,100,100,0,100,782,11,782,224,224,0,224,86,81,0,0,0,0,0,0,0,0,0,733,0,7177,7177,0,0,0,0,0,7177,7096,7096,8978,8978,0,8978,8978,8978,8818,8818,9406,0,0,0,9406,9406,9406,9406,0,7000,9406,0,0,0,0,0,7000,7000,7000
340,31Dec1949,554,405,300,5071,5069,5269,2,0,2,0,2,5664,111,53,230,5897,0,0,0,5905,8,5907,6160,22,6,16,231,39,100,93,5889,5927,29,5988,5988,0,5988,5558,0,5501,5797,5797,0,5797,5797,0,5797,5797,0,5797,5797,5760,5734,5977,106,106,0,106,272,10,272,108,108,0,108,64,21,0,0,0,0,0,0,0,0,0,681,0,7308,7308,0,0,0,0,0,7308,7287,7287,9446,9446,0,9446,9446,9446,9298,9298,9866,0,0,0,9866,9866,9866,9866,0,9866,9866,0,0,0,0,0,9866,9866,9866
341,31Jan1950,551,303,300,3371,3369,3569,2,0,2,0,2,5955,1248,625,512,7991,0,0,0,8197,206,8254,9398,337,73,263,807,179,294,334,9323,9583,141,9648,9648,0,9648,10168,0,10168,10341,10341,0,10341,10341,0,10341,10341,0,10341,10348,10348,10348,10672,292,275,16,279,75,119,75,42,42,0,42,1,27,0,0,0,214,0,0,0,214,431,1020,0,14393,12533,2077,0,0,0,0,14393,14393,14393,19989,20148,0,19989,19989,19989,19927,19927,20496,0,0,0,20656,20496,20496,20496,0,19738,20496,0,0,0,0,0,19738,19738,19738
342,28Feb1950,392,195,300,3357,3355,3735,1,0,1,0,1,7646,1860,1308,743,9801,0,0,0,10129,328,10183,12235,477,112,365,1574,359,498,717,12166,12998,448,12981,12981,0,12981,15777,0,15777,16458,16458,0,16458,16458,0,16458,16458,0,16458,16324,16324,16324,16359,3215,3195,20,3200,68,384,68,34,34,0,34,0,1243,0,0,0,2073,0,0,0,2073,4288,1834,0,24941,12533,3977,10534,0,0,0,24941,24941,24941,33425,34873,0,33425,33425,33425,33357,33357,33986,0,0,0,35434,33986,33986,33986,0,21425,21081,12905,0,0,0,0,21425,21425,21425
343,31Mar1950,387,554,300,3333,3332,3532,2,0,2,0,2,6075,1115,937,492,6760,0,0,0,6852,93,6885,8496,692,86,614,926,128,310,489,8461,8687,203,8671,8671,0,8671,8435,0,8433,8845,8845,0,8845,8845,0,8845,8845,0,8845,8677,8628,8624,8819,511,493,18,498,35,22,35,19,19,0,19,0,210,21,18,3,0,33,29,4,4,76,1263,0,13086,12533,622,0,0,0,0,13086,12895,12894,17449,17500,0,17445,17445,17449,17324,17236,17879,0,0,0,17930,17875,17875,17879,0,14304,17879,0,0,0,0,0,14303,14303,14303
344,30Apr1950,706,2845,540,3373,3003,3203,539,52,487,466,21,5072,682,594,593,5714,0,0,0,5760,46,5417,7307,629,72,565,1284,168,496,771,6835,7081,228,7179,7179,0,7179,6799,2158,6590,7867,7867,0,7867,7867,0,7867,7867,0,7867,7942,7768,7650,7992,17,0,17,4,501,18,501,195,195,0,195,0,207,812,705,107,0,1128,992,135,81,81,3471,0,13857,12533,1324,0,0,0,0,13533,13454,13426,20677,20641,0,20677,20677,20677,20527,20138,21306,0,0,0,21269,21306,21306,21306,0,15678,21081,225,0,0,0,0,15678,15678,15678
345,31May1950,3006,3007,2924,7837,7342,7542,720,69,651,624,27,8807,448,311,506,9045,0,0,1268,9052,6,8700,9752,273,24,257,800,126,472,437,7519,7613,65,7723,7723,0,7723,7334,2626,6334,6242,6242,0,6242,6242,0,6242,6242,0,6242,6278,5289,4645,5171,180,161,20,166,2274,28,2274,900,900,0,900,0,269,791,622,169,0,1774,1561,213,72,72,3339,0,10191,10191,0,0,0,0,0,9744,9619,9575,16033,16033,0,16033,16033,16033,15856,15664,17001,0,0,0,17001,17001,17001,17001,0,13618,17001,0,0,0,0,0,13618,13618,13618
346,30Jun1950,1526,2238,783,8307,7646,7964,962,93,870,834,36,8630,170,153,344,8955,0,0,2926,8956,1,8366,8708,65,7,66,297,56,310,194,6175,6222,34,6303,6303,0,6303,5721,2652,4588,5241,5241,0,5241,5241,0,5241,5241,0,5241,5332,4251,3541,4700,24,0,24,4,2575,12,2575,1010,1010,0,1010,0,313,866,653,213,0,2238,1970,269,68,68,3186,0,9305,9305,0,0,0,0,0,8711,8554,8498,12647,12647,0,12647,12647,12647,12434,12119,13698,0,0,0,13698,13698,13698,13698,0,12053,13698,0,0,0,0,0,12053,12053,12053
347,31Jul1950,1948,2218,450,11031,10283,10433,1085,105,980,943,37,10747,37,60,217,11110,0,0,3225,11110,0,10454,10434,0,1,8,0,33,172,115,7852,7877,25,7978,7978,0,7978,7273,0,6155,6386,6386,0,6386,6386,0,6386,6386,0,6386,6436,5292,4558,5585,5,5,0,5,2633,0,2633,1079,1079,0,1079,0,330,1118,887,230,0,2423,2132,291,48,48,1723,0,15585,12533,3977,1518,0,0,0,15086,14916,14855,19466,19396,0,19210,19210,19210,19256,18987,20540,0,0,0,20081,20285,20285,20285,0,5000,20540,0,0,0,0,0,5000,5000,5000
348,31Aug1950,1994,2062,870,9862,9200,9350,964,93,871,835,36,9596,20,54,172,9876,0,0,1657,9876,0,9352,9331,0,0,2,0,30,106,95,7389,7411,21,7466,7466,0,7466,6739,0,5899,5949,5949,0,5949,5949,0,5949,5949,0,5949,5907,5052,4509,5338,68,0,68,12,1982,0,1982,760,760,0,760,0,272,1103,931,172,0,1812,1594,217,55,55,1452,0,13904,12533,1096,0,0,0,0,13494,13367,13322,15863,15330,0,15360,15360,15360,15353,15258,16637,0,0,0,16104,16134,16134,16134,0,5000,16637,0,0,0,0,0,5000,5000,5000
349,30Sep1950,2224,1178,870,5459,4965,5115,719,69,650,622,27,5387,27,72,173,5638,0,0,0,5638,0,5611,5639,0,0,1,53,29,96,93,5136,5180,21,5251,5251,0,5251,4589,79,4457,5061,5061,0,5061,5061,0,5061,5061,0,5061,5013,4838,4748,5637,112,30,82,85,530,23,530,171,171,0,171,0,184,700,616,84,43,884,778,106,98,98,1713,0,8801,8613,0,0,0,0,0,8579,8517,8495,11496,10290,0,10290,10290,10290,11357,11350,12351,0,0,0,10921,10921,10921,10921,0,5000,12351,0,0,0,0,0,5000,5000,5000
350,31Oct1950,362,912,373,8209,8206,8406,4,0,4,0,4,9239,199,391,243,10048,0,0,0,10058,11,10000,10622,236,42,193,386,53,160,174,10097,10179,70,10284,10284,0,10284,9770,0,9655,9029,9029,0,9029,9029,0,9029,9029,0,9029,9002,8928,8872,8736,242,174,68,212,525,12,525,177,177,0,177,156,13,8,6,2,0,21,19,3,3,3,1132,0,10648,10648,0,0,0,0,0,10648,10641,10641,12996,12996,0,12996,12996,12996,12846,12846,13414,0,0,0,13414,13414,13414,13414,0,7000,13414,0,0,0,0,0,7000,7000,7000
351,30Nov1950,288,200,300,10388,10386,10586,2,0,2,0,2,12303,703,541,473,13211,0,0,0,13317,105,13357,14898,360,56,304,1182,180,445,556,14251,14686,235,14677,14677,0,14677,14756,0,14570,15565,15565,0,15565,15565,0,15565,15565,0,15565,15425,15302,15217,15217,562,526,35,534,648,201,648,183,183,0,183,82,306,0,0,0,909,0,0,0,909,3148,3071,0,25133,12533,3977,10767,0,0,0,25133,25133,25133,40265,41723,0,40265,40265,40265,40199,40199,40786,0,0,0,42244,40786,40786,40786,0,35548,21081,16340,3365,0,0,0,35548,35548,35548
352,31Dec1950,276,115,300,15130,15128,15328,2,0,2,0,2,20585,2008,2383,866,23570,0,0,0,23822,253,23899,26485,792,180,612,1794,311,642,841,26327,28338,361,28326,28326,0,28326,31089,0,31089,31875,31875,0,31875,30000,1875,30435,18000,12435,21087,20885,20885,20885,20885,919,2324,34,11680,158,1649,158,74,74,0,74,0,2107,0,0,0,3104,0,0,0,3104,11782,4912,0,51393,12533,3977,20549,22069,0,0,51393,51393,51393,68953,71401,0,68953,68953,68953,68892,68892,69460,0,0,0,71908,69460,69460,69460,0,41989,21081,16340,32039,0,0,0,41989,41989,41989
353,31Jan1951,291,206,300,7455,7453,7653,2,0,2,0,2,12547,1812,2338,744,15130,0,0,0,15422,292,15573,17953,889,195,694,1491,322,475,694,17878,19771,386,19679,19679,0,19679,21459,7,21459,22382,22382,0,22382,22382,0,22382,18000,4382,19088,18872,18872,18872,18872,797,781,16,4078,75,1507,75,42,42,0,42,1,735,0,0,0,2254,0,0,0,2254,6921,3432,0,40346,12533,3977,20549,7765,0,0,40346,40346,40346,52026,53598,0,52026,52026,52026,51965,51965,52533,0,0,0,54106,52533,52533,52533,0,28160,21081,16340,15112,0,0,0,28160,28160,28160
354,28Feb1951,1796,318,1818,15633,15631,16012,2,0,2,0,2,21162,1827,2521,802,24043,0,0,0,24242,199,24354,27354,1225,231,994,1775,301,581,893,27285,28568,430,28629,28629,0,28629,30310,0,30310,30665,30665,0,30665,30000,665,30154,18000,12154,21017,20921,20921,20921,20956,3509,4000,20,13142,68,853,68,34,34,0,34,0,786,0,0,0,2541,0,0,0,2541,10431,2352,0,47537,12533,3977,20549,18031,0,0,47537,47537,47537,57528,60073,0,57528,57528,57528,57460,57460,58089,0,0,0,60635,58089,58089,58089,0,30955,21081,16340,20668,0,0,0,30955,30955,30955
355,31Mar1951,494,591,300,4527,4525,4725,2,0,2,0,2,6877,950,759,443,8149,0,0,0,8193,44,8201,9479,371,81,298,934,109,305,526,9434,9689,247,9683,9683,0,9683,9927,0,9923,11678,11678,0,11678,11678,0,11678,11678,0,11678,11587,11578,11568,11834,658,640,18,644,48,7,48,24,24,0,24,0,4,30,26,4,776,37,33,4,780,937,1892,0,23651,12533,3977,6078,0,0,0,23644,23641,23640,28426,26874,0,27239,28459,28426,28344,28313,28971,0,0,0,27420,27785,29005,28971,0,17804,21081,7890,0,0,0,0,17562,17562,17804
356,30Apr1951,689,2811,460,4673,4354,4554,404,39,365,348,17,5878,463,408,453,5871,0,0,141,5886,15,5521,6762,325,55,279,937,111,438,555,6271,6391,91,6574,6574,0,6574,6070,2151,5844,6566,6566,0,6566,6566,0,6566,6566,0,6566,6688,6508,6385,6688,17,0,17,4,524,30,524,204,204,0,204,0,212,612,500,112,0,1178,1037,141,85,85,2840,0,11576,10316,0,0,0,0,0,11153,11071,11041,15312,14051,0,14051,15312,15312,14814,14112,15481,0,0,0,14546,14546,15806,15481,0,13178,15481,0,0,0,0,0,12687,12687,13347
357,31May1951,4689,2995,4709,6156,5740,5940,527,51,477,455,21,7323,437,502,445,7856,0,0,2328,7866,10,7146,8321,321,74,255,875,117,446,484,6390,6513,106,6703,6703,0,6703,6372,3136,5505,6393,6393,0,6393,6393,0,6393,6393,0,6393,6564,5800,5291,6188,331,311,20,317,1962,17,1962,782,782,0,782,0,247,658,511,147,0,1542,1357,185,63,63,2284,0,12426,12426,0,0,0,0,0,12064,11956,11918,17569,17569,0,17569,17569,17569,17410,17277,18521,0,0,0,18521,18521,18521,18521,0,14197,18521,0,0,0,0,0,14197,14197,14197
358,30Jun1951,2694,2188,2526,10215,9415,9733,1012,97,915,876,39,10317,101,178,305,10482,0,0,3737,10484,2,9345,9643,69,17,60,251,51,281,192,7266,7321,43,7448,7448,0,7448,6794,5114,5725,6459,6459,0,6459,6459,0,6459,6459,0,6459,6574,5586,4938,6071,12,12,0,12,2422,12,2422,982,982,0,982,0,313,901,688,213,0,2238,1970,269,68,68,2990,0,10068,9950,0,0,0,0,0,9514,9357,9301,12264,12200,0,12200,12200,11957,11686,11296,12879,0,0,0,12816,12816,12816,12572,0,11624,12879,0,0,0,0,0,11723,11723,11723
359,31Jul1951,2600,2176,1102,16100,15240,15390,1085,105,980,943,37,15722,39,74,220,15953,0,0,5925,15953,0,14701,14691,9,5,12,0,34,145,134,12274,12304,30,12390,12390,0,12390,11572,351,10445,10622,10622,0,10622,10622,0,10622,10622,0,10622,10657,9546,8833,9978,5,5,0,5,2468,0,2468,968,968,0,968,0,330,1066,835,230,0,2423,2132,291,48,48,2369,0,19152,12533,3977,2850,0,0,0,18668,18498,18437,23558,23260,0,23547,23547,23547,23357,23147,24704,0,0,0,24240,24527,24527,24527,0,5000,21081,3623,0,0,0,0,5000,5000,5000
360,31Aug1951,3694,2047,870,12100,11351,11501,948,91,857,820,37,11768,24,54,188,12120,0,0,1152,12121,0,11121,11099,0,1,2,0,32,114,116,9075,9101,26,9107,9107,0,9107,8638,563,7779,7813,7813,0,7813,7813,0,7813,7813,0,7813,7663,6820,6286,7433,10,10,0,10,2065,0,2065,845,845,0,845,0,272,937,765,172,0,1812,1594,217,55,55,2027,0,15578,12533,2296,0,0,0,0,15179,15052,15007,17091,16139,0,16202,17233,17233,16607,16429,17824,0,0,0,16872,16935,17966,17966,0,5000,17824,0,0,0,0,0,5000,5000,5000
361,30Sep1951,2944,1358,870,8560,7987,8137,725,70,656,627,29,8406,30,57,182,8521,0,0,0,8521,0,8259,8310,0,1,1,75,33,102,107,7704,7751,24,7823,7823,0,7823,7434,0,7283,8045,8045,0,8045,8045,0,8045,8045,0,8045,8006,7813,7713,8704,121,121,0,121,633,23,633,250,250,0,250,0,191,749,658,91,0,958,843,115,59,59,1775,0,18703,12533,564,0,0,0,0,18467,18400,18376,21004,14650,0,14666,20867,20867,20863,20742,21851,0,0,0,15269,15284,21714,21714,0,5000,21081,770,0,0,0,0,5000,5000,5000
362,31Oct1951,1696,1156,373,5448,5422,5622,33,3,30,26,4,6063,102,103,236,6149,0,0,0,6155,6,6096,6383,12,5,15,293,43,119,131,5873,5911,30,5999,5999,0,5999,5541,931,5428,5672,5672,0,5672,5672,0,5672,5672,0,5672,5603,5529,5477,5463,229,229,0,229,512,8,512,172,172,0,172,156,18,14,2,13,0,135,119,16,18,18,922,0,10195,10195,0,0,0,0,0,10160,10148,10144,11798,11798,0,11798,11798,11798,11619,11544,12218,0,0,0,12218,12218,12218,12218,0,7000,12218,0,0,0,0,0,7000,7000,7000
363,30Nov1951,800,420,300,6035,6032,6232,2,0,2,0,2,7373,610,214,318,8312,0,0,0,8376,65,8391,9057,140,20,121,526,101,206,219,8413,8507,83,8621,8621,0,8621,8468,0,8282,8042,8042,0,8042,8042,0,8042,8042,0,8042,8085,7963,7878,8346,219,219,0,219,644,11,644,183,183,0,183,83,17,0,0,0,0,0,0,0,0,24,712,0,11427,11451,0,0,0,0,0,11427,11410,11410,14003,14027,0,14003,14003,14003,13847,13817,14426,0,0,0,14450,14426,14426,14426,0,7000,14426,0,0,0,0,0,7000,7000,7000
364,31Dec1951,286,272,300,12304,12302,12502,2,0,2,0,2,19016,2716,2961,837,22767,0,0,0,23081,314,23202,26084,955,285,670,1926,503,572,852,25926,27359,557,27393,27393,0,27393,29442,0,29442,27001,27001,0,27001,27001,0,27001,18000,9001,20234,20194,20194,20194,20194,868,833,34,7608,158,876,158,74,74,0,74,0,1865,0,0,0,2449,0,0,0,2449,4355,1403,0,27597,12533,3977,12992,0,0,0,27597,27597,27597,34293,35280,0,34293,34293,34293,34221,34216,34789,0,0,0,35776,34789,34789,34789,0,22837,21081,13708,0,0,0,0,22837,22837,22837
365,31Jan1952,293,34,300,8365,8364,8564,2,0,2,0,2,15075,2694,3007,810,18274,0,0,0,18691,417,18909,21289,727,282,445,1653,445,500,708,21214,24216,450,24096,24096,0,24096,30841,0,30841,36196,36196,0,36196,30000,6196,31438,18000,13438,21336,21066,21066,21066,21066,877,5619,16,15725,75,2552,75,42,42,0,42,1,3378,0,0,0,9484,0,0,0,9484,18984,2435,0,44622,12533,3977,20549,16564,0,0,44622,44622,44622,55288,59766,0,55288,55288,55288,55219,55219,55788,0,0,0,60266,55788,55788,55788,0,27919,21081,16340,18367,0,0,0,27919,27919,27919
366,29Feb1952,281,269,300,18328,18327,18701,2,0,2,0,2,24770,2431,2747,891,27618,0,0,0,27920,302,28070,31887,1493,311,1182,2323,438,740,1145,31821,34220,733,34179,34179,0,34179,37367,204,37367,37687,37687,0,37687,30000,7687,31784,18000,13784,21422,21243,21243,21243,21277,3640,9524,19,19891,66,1667,66,33,33,0,33,0,1683,0,0,0,4312,0,0,0,4312,16354,1897,0,47817,12533,3977,20549,22254,0,0,47817,47817,47817,57091,62863,0,57091,57091,57091,57017,57017,57625,0,0,0,63397,57625,57625,57625,0,14879,21081,16340,20204,0,0,0,14879,14879,14879
367,31Mar1952,284,1716,300,11042,11040,11240,2,0,2,0,2,15703,1466,2370,626,18006,0,0,0,18234,228,18356,20961,1056,275,782,1548,312,486,750,20941,22234,876,22198,22198,0,22198,24501,0,24501,26586,26586,0,26586,26586,0,26586,18000,8586,20131,20031,20031,20031,20031,880,862,18,7321,20,417,20,12,12,0,12,0,566,0,0,0,3245,0,0,0,3245,5882,2179,0,41097,12533,3977,20549,6674,0,0,41097,41097,41097,49313,49096,0,49313,49313,49313,49240,49214,49805,0,0,0,49587,49805,49805,49805,0,13000,21081,16340,12384,0,0,0,13000,13000,13000
368,30Apr1952,2176,2238,460,19439,19056,19256,506,49,457,437,20,22541,883,1577,825,22921,0,0,0,22978,57,22967,26495,1448,237,1219,2105,272,705,1185,26076,26592,361,26701,26701,0,26701,26792,0,26612,27173,27173,0,27173,27173,0,27173,18000,9173,20277,20237,20100,20006,20021,557,540,17,7440,431,154,431,168,168,0,168,0,1361,447,393,54,262,570,501,68,303,8522,4726,0,49021,12533,3977,20549,19870,0,0,48724,48032,48018,55869,58341,0,55869,55869,55869,55723,55626,56766,0,0,0,59238,56766,56766,56766,0,13000,21081,16340,19345,0,0,0,13000,13000,13000
369,31May1952,4674,3305,4709,9262,8732,8932,700,67,633,606,27,11651,897,913,909,12531,0,0,0,12556,25,11826,14627,773,120,661,2049,308,846,1111,12368,12834,176,12902,12902,0,12902,12463,0,11459,12539,12539,0,12539,12539,0,12539,12539,0,12539,12481,11609,11033,11848,607,587,20,593,2299,290,2299,902,902,0,902,0,244,390,246,144,0,1529,1345,183,62,235,9252,0,47398,12533,3977,20549,10456,0,0,46966,46860,46822,58220,54709,0,58220,58220,58220,58042,57754,59106,0,0,0,55594,59106,59106,59106,0,12400,21081,16340,21685,0,0,0,12400,12400,12400
370,30Jun1952,2619,2843,2526,7389,6913,7231,629,60,569,544,24,8669,353,446,638,9284,0,0,1430,9294,10,8239,9383,214,40,183,952,135,556,473,7194,7257,63,7431,7431,0,7431,7359,0,6396,7480,7480,0,7480,7480,0,7480,7480,0,7480,7573,6681,6097,7051,24,0,24,4,2225,0,2225,903,903,0,903,0,302,1107,905,202,0,2146,1889,258,65,65,9933,0,25574,12533,3977,9064,0,0,0,25067,24918,24865,34170,33495,0,34170,34170,34170,33972,33669,35171,0,0,0,34497,35171,35171,35171,0,11800,21081,14090,0,0,0,0,11800,11800,11800
371,31Jul1952,3937,4014,1102,13042,12238,12388,1061,102,959,921,37,13096,117,202,390,13603,0,0,4780,13606,3,12334,12693,66,18,55,314,53,327,241,10144,10187,43,10369,10369,0,10369,10106,51,8982,9400,9400,0,9400,9400,0,9400,9400,0,9400,9550,8424,7701,8982,23,0,23,3,2598,0,2598,1064,1064,0,1064,0,328,1022,794,228,0,2423,2132,291,48,48,5434,0,14100,12533,1567,0,0,0,0,13613,13445,13385,17163,17120,0,17163,17163,17163,16962,16611,18163,0,0,0,18119,18163,18163,18163,0,5000,18163,0,0,0,0,0,5000,5000,5000
372,31Aug1952,2124,3484,870,11983,11246,11396,974,94,881,844,37,11788,56,81,255,12276,0,0,3056,12278,2,11250,11358,14,7,15,116,41,163,180,9159,9191,33,9266,9266,0,9266,8832,1771,7905,8050,8050,0,8050,8050,0,8050,8050,0,8050,8037,7113,6527,7555,68,0,68,12,2241,0,2241,917,917,0,917,0,270,819,648,170,0,1812,1594,217,55,55,3177,0,11933,10940,0,0,0,0,0,11529,11404,11359,15166,14172,0,14172,15166,15166,14986,14795,16190,0,0,0,15197,15197,16190,16190,0,5000,16190,0,0,0,0,0,5000,5000,5000
373,30Sep1952,3014,2669,870,10810,10262,10412,724,70,654,627,28,10776,64,75,226,11169,0,0,0,11172,4,10897,11009,2,4,7,134,39,134,142,10405,10457,29,10551,10551,0,10551,10047,0,9900,11135,11135,0,11135,11135,0,11135,11135,0,11135,11134,10941,10841,11678,125,43,82,98,633,23,633,250,250,0,250,0,190,726,636,90,0,960,844,115,59,59,1845,0,20279,12533,3917,0,0,0,0,20053,19986,19962,21743,17806,0,17913,21743,21743,21604,21544,22593,0,0,0,18656,18764,22593,22593,0,5000,21081,1512,0,0,0,0,5000,5000,5000
374,31Oct1952,2143,1426,373,8153,7873,8073,370,35,335,319,15,8469,84,78,234,8551,0,0,0,8554,3,8329,8540,2,4,7,234,38,124,136,7941,8144,28,8199,8199,0,8199,7931,136,7786,8207,8207,0,8207,8207,0,8207,8207,0,8207,8079,7965,7890,7809,204,204,0,204,610,174,610,214,214,0,214,156,65,366,322,44,0,467,411,56,63,63,1182,0,12813,11977,0,0,0,0,0,12674,12642,12630,13937,13101,0,13101,13937,13937,13665,13635,14460,0,0,0,13624,13624,14460,14460,0,7000,14460,0,0,0,0,0,7000,7000,7000
375,30Nov1952,299,423,300,5775,5773,5973,2,0,2,0,2,6518,156,142,247,6843,0,0,0,6847,4,6862,7215,42,20,22,311,43,127,141,6488,6772,34,6872,6872,0,6872,6618,0,6391,6607,6607,0,6607,6607,0,6607,6607,0,6607,6620,6470,6367,6403,126,90,35,98,727,249,727,207,207,0,207,83,5,0,0,0,0,0,0,0,0,0,833,0,9438,7883,0,0,0,0,0,9438,9433,9433,13799,12082,0,12082,12082,12082,13721,13629,14283,0,0,0,12566,12566,12566,12566,0,7000,14283,0,0,0,0,0,7000,7000,7000
376,31Dec1952,883,363,300,8333,8331,8531,2,0,2,0,2,14127,2029,2877,689,18440,0,0,0,18781,340,18923,20930,649,335,314,1359,370,418,571,20773,22592,288,22696,22696,0,22696,26738,0,26738,25791,25791,0,25791,25791,0,25791,18000,7791,19934,20000,20000,20000,20000,470,436,34,6301,158,1531,158,74,74,0,74,0,2571,0,0,0,4199,0,0,0,4199,6715,1054,0,27207,12533,3977,13214,0,0,0,27207,27207,27207,30110,31693,0,30110,30110,30110,30038,30033,30606,0,0,0,32189,30606,30606,30606,0,27425,21081,9525,0,0,0,0,27425,27425,27425
377,31Jan1953,4539,1038,4568,28647,28645,28845,2,0,2,0,2,37528,2941,4750,993,44114,0,0,0,44445,331,44776,49789,2061,429,1632,2952,495,1010,1447,49714,54172,791,54074,54074,0,54074,63647,1594,63647,61816,60000,1816,61214,30000,31214,37245,18000,19245,22777,22525,22525,22525,22525,2108,26060,16,40532,75,3667,75,42,42,0,42,244,3580,0,0,0,9145,0,0,0,9145,34436,1886,0,59156,12533,3977,20549,24932,22202,0,59156,59156,59156,64209,73000,8289,64209,64209,64209,64141,64140,64709,0,0,0,74546,64709,64709,64709,0,24777,21081,16340,27288,0,0,0,24777,24777,24777
378,28Feb1953,722,1063,300,3193,3192,3572,2,0,2,0,2,5527,505,998,452,5712,0,0,0,5757,45,5811,7130,627,113,514,693,101,249,342,7062,7193,103,6877,6877,0,6877,8728,746,8728,10601,10601,0,10601,10601,0,10601,10601,0,10601,10394,10394,10394,11045,2832,2812,20,2817,68,28,68,34,34,0,34,0,0,0,0,0,468,0,0,0,468,974,1471,0,21539,12533,3977,5535,0,0,0,21539,21539,21539,23549,23600,0,23549,23549,23549,23403,23399,24032,0,0,0,24083,24032,24032,24032,0,12936,21081,2951,0,0,0,0,12936,12936,12936
379,31Mar1953,738,937,300,4670,4660,4860,12,1,11,9,2,6659,649,776,373,7704,0,0,0,7744,40,7721,8927,416,85,339,815,123,282,439,8865,9082,217,9381,9381,0,9381,9844,832,9829,10107,10107,0,10107,10107,0,10107,10107,0,10107,10226,10170,10137,10285,532,514,18,518,69,0,69,30,30,0,30,0,5,42,37,5,124,54,47,6,130,196,1734,0,19097,12533,3977,1433,0,0,0,19081,19078,19076,21141,19788,0,19941,21160,21141,20947,20812,21579,0,0,0,20227,20379,21599,21579,0,12752,21081,498,0,0,0,0,12626,12626,12752
380,30Apr1953,692,2929,460,4670,4578,4778,111,10,100,94,7,6950,846,802,525,7536,0,0,724,7579,43,7157,9053,691,106,593,1230,189,471,627,8634,8853,201,9021,9021,0,9021,8784,2376,8599,8601,8601,0,8601,8601,0,8601,8601,0,8601,8678,8537,8441,8321,52,35,17,39,433,18,433,169,169,0,169,0,169,573,504,69,62,733,645,88,114,114,2442,0,14471,12533,1270,0,0,0,0,14173,14122,14104,15984,15281,0,15316,15984,15984,15597,15222,16370,0,0,0,15668,15702,16370,16370,0,11723,16370,0,0,0,0,0,11517,11517,11723
381,31May1953,4687,3009,4709,10290,9940,10140,419,40,379,360,19,12465,892,719,714,13238,0,0,1671,13283,45,12474,14061,480,77,411,1130,193,472,636,11880,12057,149,12190,12190,0,12190,12665,2981,11691,12621,12621,0,12621,12621,0,12621,12621,0,12621,12692,11838,11272,12641,468,449,20,455,2213,28,2213,875,875,0,875,0,228,722,594,128,0,1361,1198,163,55,55,1664,0,22333,12533,3977,5823,0,0,0,21904,21810,21776,24947,24475,0,24947,24947,24947,24775,24632,25972,0,0,0,25499,25972,25972,25972,0,12259,21081,4891,0,0,0,0,12259,12259,12259
