A,,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM
288,30Sep1945,9,0,5676,5659,5589,0,0,0,0,0,0,0,5529,5317,3878,0,0,0,0,0,0,0,3878,3878,3855,3020,0,0,0,0,0,0,0,2958,2958,2958,2793,2793,2793,0,0,0,0,0,0,0,2787,2693,2690,2690,212,85,78,59,1905,784,1905,1729,1705,1702,1692,1602,1594,1377,1306,875,724,673,657,655,784,781,781,763,758,76,134,2354,1570,72,1149,771,0,0,0,319,205,0,0,0,205,0,0,0,0,0,0
289,31Oct1945,5,0,4226,4215,4191,0,0,0,0,0,0,0,4144,4031,2928,0,0,0,0,0,0,0,2928,2928,2913,2913,0,0,0,0,0,0,0,2869,2869,2869,2784,2784,2784,0,0,0,0,0,0,0,2779,2732,2729,2729,112,77,65,47,1930,799,1930,1798,1773,1772,1765,1589,1584,1396,1319,816,665,624,608,606,799,796,796,784,781,55,113,1500,543,24,382,264,0,0,0,89,46,0,0,0,46,0,0,0,0,0,0
290,30Nov1945,4,0,3675,3669,3614,0,0,0,0,0,0,0,3581,3518,2508,0,0,0,0,0,0,0,2508,2508,2496,2496,0,0,0,0,0,0,0,2473,2473,2473,2431,2431,2431,0,0,0,0,0,0,0,2427,2401,2399,2399,62,52,40,24,1693,706,1693,1584,1564,1562,1557,1516,1512,1286,1188,765,620,590,576,575,706,704,704,666,663,45,123,3499,137,332,89,63,0,0,0,25,15,0,0,0,15,0,0,0,0,0,0
291,31Dec1945,4,0,2970,2959,2806,0,0,0,0,0,0,0,2783,2716,1962,0,0,0,0,0,0,0,1962,1962,1954,1954,0,0,0,0,0,0,0,1942,1942,1942,1927,1927,1927,0,0,0,0,0,0,0,1925,1909,1908,1908,67,56,44,29,1350,557,1350,1284,1265,1264,1261,1229,1226,997,901,557,480,473,460,459,557,556,556,548,546,31,97,8693,574,684,485,439,0,0,0,259,181,0,0,0,181,0,0,0,0,0,0
292,31Jan1946,5,0,2613,2613,2613,0,0,0,0,0,0,0,2559,2403,2210,0,0,0,0,0,0,0,2210,2210,2201,2201,0,0,0,0,0,0,0,2193,2193,2193,2159,2159,2159,0,0,0,0,0,0,0,2156,2130,2128,2128,156,121,115,55,1280,848,1280,1054,1036,1035,1032,860,857,640,558,345,295,295,275,274,848,847,847,846,844,189,40,5352,1186,143,1019,941,0,0,0,566,399,0,0,0,399,0,0,0,0,0,0
293,28Feb1946,8,0,3200,3200,3200,0,0,0,0,0,0,0,3145,2995,2722,0,0,0,0,0,0,0,2722,2722,2713,2713,0,0,0,0,0,0,0,2702,2702,2702,2665,2665,2665,0,0,0,0,0,0,0,2662,2632,2631,2631,150,121,116,56,1284,1346,1284,1058,1036,1035,1031,839,836,622,542,268,219,219,206,205,1346,1345,1345,1343,1341,187,42,2311,911,0,710,502,0,0,0,281,212,0,0,0,212,0,0,0,0,0,0
294,31Mar1946,8,0,2417,2417,2417,0,0,0,0,0,0,0,2393,2278,1895,0,0,0,0,0,0,0,1895,1895,1885,1885,0,0,0,0,0,0,0,1883,1883,1883,1871,1871,1871,0,0,0,0,0,0,0,1868,1847,1845,1845,115,99,73,43,1042,803,1042,946,929,927,923,845,841,766,739,540,472,472,454,453,803,802,802,797,795,81,73,1750,703,3,518,345,0,0,0,152,103,0,0,0,103,0,0,0,0,0,0
295,30Apr1946,11,0,2832,2832,2832,0,0,0,0,0,0,0,2818,2700,2224,0,0,0,0,0,0,0,2224,2224,2210,2210,0,0,0,0,0,0,0,2208,2208,2208,2168,2168,2168,0,0,0,0,0,0,0,2163,2096,2094,2094,118,80,53,37,1244,850,1244,1189,1165,1162,1156,1126,1121,1079,1073,609,531,507,487,486,850,848,848,836,833,42,81,3512,1430,74,1071,703,0,0,0,343,250,0,0,0,250,0,0,0,0,0,0
296,31May1946,15,0,3409,3408,3355,0,0,0,0,0,0,0,3335,3129,2427,0,0,0,0,0,0,0,2427,2427,2407,2407,0,0,0,0,0,0,0,2399,2399,2399,2253,2253,2253,0,0,0,0,0,0,0,2247,2138,2135,2135,206,89,67,51,1302,833,1302,1196,1174,1171,1162,1133,1126,1113,1107,666,571,541,521,519,833,830,830,814,810,53,101,4654,2015,126,1530,1064,0,0,0,524,371,0,0,0,371,0,0,0,0,0,0
297,30Jun1946,24,0,5299,5279,5037,0,0,0,0,0,0,0,4996,4679,2830,0,0,0,0,0,0,0,2830,2830,2805,2805,0,0,0,0,0,0,0,2797,2797,2797,2528,2528,2528,0,0,0,0,0,0,0,2520,2369,2365,2365,317,84,70,53,1552,813,1552,1409,1384,1380,1370,1319,1310,1279,1268,800,700,648,627,624,813,809,809,791,786,68,116,2982,2511,135,1852,1238,0,0,0,518,337,0,0,0,337,0,0,0,0,0,0
298,31Jul1946,26,0,5621,5599,5365,0,0,0,0,0,0,0,5284,4970,2979,0,0,0,0,0,0,0,2979,2979,2952,2952,0,0,0,0,0,0,0,2940,2940,2940,2677,2677,2677,0,0,0,0,0,0,0,2669,2512,2508,2508,315,70,64,47,1763,745,1763,1586,1566,1562,1550,1478,1469,1345,1305,834,713,661,645,641,745,740,740,717,711,77,139,3278,2634,145,1928,1299,0,0,0,508,310,0,0,0,310,0,0,0,0,0,0
299,31Aug1946,22,0,5515,5496,5312,0,0,0,0,0,0,0,5230,4949,3003,0,0,0,0,0,0,0,3003,3003,2980,2980,0,0,0,0,0,0,0,2970,2970,2970,2765,2765,2765,0,0,0,0,0,0,0,2758,2628,2624,2624,281,72,66,48,1882,742,1882,1686,1666,1662,1652,1594,1586,1401,1342,878,746,694,679,676,742,738,738,716,712,77,140,2757,2308,119,1688,1137,0,0,0,447,274,0,0,0,274,0,0,0,0,0,0
300,30Sep1946,9,0,4712,4694,4620,0,0,0,0,0,0,0,4561,4359,2919,0,0,0,0,0,0,0,2919,2919,2896,2896,0,0,0,0,0,0,0,2834,2834,2834,2669,2669,2669,0,0,0,0,0,0,0,2662,2568,2565,2565,202,76,70,53,1816,749,1816,1647,1625,1622,1612,1526,1518,1303,1232,828,681,631,616,613,749,745,745,727,723,70,130,1750,1293,72,934,634,0,0,0,238,139,0,0,0,139,0,0,0,0,0,0
301,31Oct1946,5,0,5706,5694,5670,0,0,0,0,0,0,0,5624,5520,4415,0,0,0,0,0,0,0,4415,4415,4400,2763,0,0,0,0,0,0,0,2719,2719,2719,2633,2633,2633,0,0,0,0,0,0,0,2628,2581,2578,2578,104,68,58,42,1831,747,1831,1705,1680,1679,1672,1504,1499,1314,1239,768,622,581,564,563,747,744,744,734,731,50,106,1500,456,25,320,220,0,0,0,80,45,0,0,0,45,0,0,0,0,0,0
302,30Nov1946,4,0,3556,3549,3492,0,0,0,0,0,0,0,3460,3403,2385,0,0,0,0,0,0,0,2385,2385,2372,2372,0,0,0,0,0,0,0,2350,2350,2350,2306,2306,2306,0,0,0,0,0,0,0,2302,2276,2274,2274,56,45,35,21,1615,660,1615,1510,1490,1489,1483,1443,1439,1219,1122,726,584,553,540,538,660,658,658,619,617,41,120,2000,122,103,77,55,0,0,0,21,13,0,0,0,13,0,0,0,0,0,0
303,31Dec1946,4,0,2848,2838,2681,0,0,0,0,0,0,0,2659,2598,1848,0,0,0,0,0,0,0,1848,1848,1840,1840,0,0,0,0,0,0,0,1828,1828,1828,1812,1812,1812,0,0,0,0,0,0,0,1810,1793,1792,1792,61,49,39,26,1280,511,1280,1217,1198,1197,1194,1163,1160,935,841,521,446,439,426,425,511,510,510,502,500,28,93,2000,78,81,54,38,0,0,0,14,8,0,0,0,8,0,0,0,0,0,0
304,31Jan1947,5,0,1124,1124,1124,0,0,0,0,0,0,0,1112,1058,884,0,0,0,0,0,0,0,884,884,876,876,0,0,0,0,0,0,0,868,868,868,840,840,840,0,0,0,0,0,0,0,837,796,795,795,55,24,24,11,531,264,531,476,471,471,468,423,421,201,115,70,58,58,53,52,264,263,263,262,260,47,20,1400,78,5,54,38,0,0,0,14,8,0,0,0,8,0,0,0,0,0,0
305,28Feb1947,8,0,1184,1184,1184,0,0,0,0,0,0,0,1171,1116,945,0,0,0,0,0,0,0,945,945,935,935,0,0,0,0,0,0,0,924,924,924,897,897,897,0,0,0,0,0,0,0,894,853,851,851,55,25,25,10,550,301,550,489,485,485,481,434,431,214,128,75,63,63,59,58,301,300,300,298,296,49,21,1819,761,79,588,423,0,0,0,224,163,0,0,0,163,0,0,0,0,0,0
306,31Mar1947,8,0,1366,1366,1366,0,0,0,0,0,0,0,1351,1299,1233,0,0,0,0,0,0,0,1233,1233,1223,1223,0,0,0,0,0,0,0,1221,1221,1221,1211,1211,1211,0,0,0,0,0,0,0,1208,1189,1188,1188,52,42,42,23,517,670,517,454,442,441,437,376,373,282,244,171,144,144,133,132,670,669,669,663,661,56,73,1522,539,32,384,264,0,0,0,87,43,0,0,0,43,0,0,0,0,0,0
307,30Apr1947,11,0,2542,2542,2542,0,0,0,0,0,0,0,2522,2426,2359,0,0,0,0,0,0,0,2359,2359,2345,2345,0,0,0,0,0,0,0,2343,2343,2343,2323,2323,2323,0,0,0,0,0,0,0,2319,2272,2270,2270,96,77,63,37,1004,1266,1004,922,907,905,899,827,822,778,778,391,333,333,313,311,1266,1263,1263,1252,1249,82,70,953,984,162,704,484,0,0,0,158,78,0,0,0,78,0,0,0,0,0,0
308,31May1947,15,0,2979,2978,2969,0,0,0,0,0,0,0,2949,2797,2489,0,0,0,0,0,0,0,2489,2489,2469,2469,0,0,0,0,0,0,0,2461,2461,2461,2416,2416,2416,0,0,0,0,0,0,0,2410,2330,2327,2327,152,81,66,41,1189,1138,1189,1061,1034,1032,1023,951,944,929,929,522,456,450,432,429,1138,1135,1135,1117,1113,93,85,1931,1364,226,978,672,0,0,0,219,108,0,0,0,108,0,0,0,0,0,0
309,30Jun1947,24,0,4065,4050,3853,0,0,0,0,0,0,0,3815,3607,2736,0,0,0,0,0,0,0,2736,2736,2711,2711,0,0,0,0,0,0,0,2703,2703,2703,2520,2520,2520,0,0,0,0,0,0,0,2513,2395,2391,2391,207,76,70,43,1322,1069,1322,1161,1144,1142,1131,1038,1029,1011,1011,594,524,483,465,462,1069,1065,1065,1046,1041,109,90,1662,1989,239,1428,981,0,0,0,318,156,0,0,0,156,0,0,0,0,0,0
310,31Jul1947,26,0,5143,5125,4924,0,0,0,0,0,0,0,4855,4619,3523,0,0,0,0,0,0,0,3523,3523,3495,2388,0,0,0,0,0,0,0,2376,2376,2376,2188,2188,2188,0,0,0,0,0,0,0,2180,2062,2058,2058,236,70,70,44,1485,572,1485,1299,1280,1278,1266,1160,1151,1130,1130,694,606,565,550,547,572,568,568,544,539,117,91,2406,2088,251,1498,1030,0,0,0,334,164,0,0,0,164,0,0,0,0,0,0
311,31Aug1947,22,0,1926,1918,1918,0,0,0,0,0,0,0,1853,1802,1802,0,0,0,0,0,0,0,1802,1802,1779,1779,0,0,0,0,0,0,0,1769,1769,1769,1769,1769,1769,0,0,0,0,0,0,0,1762,1685,1681,1681,51,51,51,37,1308,374,1308,1308,1282,1280,1270,1219,1211,1097,1097,733,650,609,598,595,374,370,370,348,343,75,81,1740,1888,228,1353,930,0,0,0,302,148,0,0,0,148,0,0,0,0,0,0
312,30Sep1947,9,0,2335,2326,2299,0,0,0,0,0,0,0,2266,2056,1883,0,0,0,0,0,0,0,1883,1883,1860,1860,0,0,0,0,0,0,0,1798,1798,1798,1752,1752,1752,0,0,0,0,0,0,0,1745,1683,1680,1680,211,50,50,36,1314,365,1314,1314,1306,1304,1295,1229,1221,1023,1023,697,608,568,559,556,365,362,362,343,339,68,79,1572,1010,117,716,494,0,0,0,162,81,0,0,0,81,0,0,0,0,0,0
313,31Oct1947,5,0,3796,3793,3771,0,0,0,0,0,0,0,3723,3596,2798,0,0,0,0,0,0,0,2798,2798,2783,2783,0,0,0,0,0,0,0,2739,2739,2739,2544,2544,2544,0,0,0,0,0,0,0,2540,2516,2514,2514,127,89,83,46,1883,631,1883,1557,1545,1544,1538,1379,1374,1196,1124,643,536,515,500,498,631,629,629,617,614,133,91,764,365,24,252,175,0,0,0,59,31,0,0,0,31,0,0,0,0,0,0
314,30Nov1947,4,0,2603,2599,2566,0,0,0,0,0,0,0,2551,2517,1889,0,0,0,0,0,0,0,1889,1889,1877,1877,0,0,0,0,0,0,0,1854,1854,1854,1790,1790,1790,0,0,0,0,0,0,0,1786,1777,1775,1775,33,33,28,16,1208,567,1208,1027,1022,1021,1016,966,962,790,663,340,261,261,254,253,567,566,566,538,536,40,65,1359,106,0,66,47,0,0,0,18,10,0,0,0,10,0,0,0,0,0,0
315,31Dec1947,4,0,2188,2185,2094,0,0,0,0,0,0,0,2076,2040,1463,0,0,0,0,0,0,0,1463,1463,1454,1454,0,0,0,0,0,0,0,1442,1442,1442,1437,1437,1437,0,0,0,0,0,0,0,1434,1431,1430,1430,35,35,30,19,1038,392,1038,932,927,927,923,887,884,702,579,316,268,268,261,260,392,390,390,388,386,27,52,936,63,0,43,30,0,0,0,10,5,0,0,0,5,0,0,0,0,0,0
316,31Jan1948,5,0,631,631,631,0,0,0,0,0,0,0,613,576,552,0,0,0,0,0,0,0,552,552,544,544,0,0,0,0,0,0,0,536,536,536,532,532,532,0,0,0,0,0,0,0,529,523,522,522,37,32,18,2,299,223,299,256,250,250,247,215,212,173,157,93,78,78,75,74,223,222,222,221,219,14,27,1043,63,5,43,30,0,0,0,10,5,0,0,0,5,0,0,0,0,0,0
317,29Feb1948,8,0,650,650,650,0,0,0,0,0,0,0,633,598,575,0,0,0,0,0,0,0,575,575,565,565,0,0,0,0,0,0,0,554,554,554,551,551,551,0,0,0,0,0,0,0,548,542,541,541,35,31,17,2,286,254,286,245,240,240,236,205,202,165,150,88,75,75,72,70,254,253,253,252,250,14,26,2904,348,6,247,170,0,0,0,56,28,0,0,0,28,0,0,0,0,0,0
318,31Mar1948,8,0,514,514,514,0,0,0,0,0,0,0,508,490,480,0,0,0,0,0,0,0,480,480,470,470,0,0,0,0,0,0,0,468,468,468,467,467,467,0,0,0,0,0,0,0,464,461,459,459,17,16,11,4,156,303,156,140,136,136,132,116,113,94,87,59,51,51,48,47,303,301,301,298,296,8,26,1750,379,0,292,203,0,0,0,64,30,0,0,0,30,0,0,0,0,0,0
319,30Apr1948,11,0,696,696,696,0,0,0,0,0,0,0,696,680,673,0,0,0,0,0,0,0,673,673,659,659,0,0,0,0,0,0,0,657,657,657,655,655,655,0,0,0,0,0,0,0,651,633,631,631,16,12,12,8,241,390,241,235,230,229,223,213,208,165,161,110,102,102,96,94,390,388,388,376,374,12,35,1500,524,22,368,255,0,0,0,81,38,0,0,0,38,0,0,0,0,0,0
320,31May1948,15,0,3280,3278,3250,0,0,0,0,0,0,0,3240,3023,2393,0,0,0,0,0,0,0,2393,2393,2373,2373,0,0,0,0,0,0,0,2365,2365,2365,2271,2271,2271,0,0,0,0,0,0,0,2265,2167,2164,2164,216,127,78,60,1358,805,1358,1259,1243,1240,1231,1203,1196,1185,1185,719,638,621,598,596,805,802,802,788,784,63,90,3787,748,123,528,366,0,0,0,115,54,0,0,0,54,0,0,0,0,0,0
321,30Jun1948,24,0,3281,3264,3045,0,0,0,0,0,0,0,3013,2886,2886,0,0,0,0,0,0,0,2886,2886,2861,2861,0,0,0,0,0,0,0,2853,2853,2853,2595,2595,2595,0,0,0,0,0,0,0,2588,2448,2444,2444,127,106,80,61,1632,812,1632,1501,1485,1481,1471,1413,1404,1388,1388,881,793,746,722,719,812,808,808,789,784,81,101,4114,1651,135,1178,814,0,0,0,253,116,0,0,0,116,0,0,0,0,0,0
322,31Jul1948,26,0,5413,5393,5181,0,0,0,0,0,0,0,5098,4739,3000,0,0,0,0,0,0,0,3000,3000,2972,2972,0,0,0,0,0,0,0,2960,2960,2960,2714,2714,2714,0,0,0,0,0,0,0,2705,2561,2557,2557,360,73,73,53,1874,682,1874,1700,1684,1681,1669,1589,1579,1455,1418,884,782,735,719,716,682,678,678,654,649,91,107,2916,2067,145,1477,1019,0,0,0,316,144,0,0,0,144,0,0,0,0,0,0
323,31Aug1948,22,0,5186,5172,5030,0,0,0,0,0,0,0,4944,4628,3036,0,0,0,0,0,0,0,3036,3036,3013,3013,0,0,0,0,0,0,0,3003,3003,3003,2847,2847,2847,0,0,0,0,0,0,0,2840,2729,2725,2725,316,72,72,52,2040,686,2040,1840,1817,1814,1804,1747,1739,1568,1511,977,866,819,804,801,686,682,682,660,656,91,109,2945,1231,119,872,604,0,0,0,189,88,0,0,0,88,0,0,0,0,0,0
324,30Sep1948,9,0,5681,5669,5649,0,0,0,0,0,0,0,5601,5391,4290,0,0,0,0,0,0,0,4290,4290,4267,2931,0,0,0,0,0,0,0,2869,2869,2869,2737,2737,2737,0,0,0,0,0,0,0,2730,2655,2651,2651,210,74,74,55,1933,718,1933,1764,1735,1733,1723,1644,1637,1442,1377,914,781,737,722,720,718,715,715,697,692,82,109,2787,710,72,497,345,0,0,0,110,52,0,0,0,52,0,0,0,0,0,0
325,31Oct1948,5,0,3855,3851,3836,0,0,0,0,0,0,0,3796,3694,2951,0,0,0,0,0,0,0,2951,2951,2936,2936,0,0,0,0,0,0,0,2892,2892,2892,2829,2829,2829,0,0,0,0,0,0,0,2824,2789,2787,2787,102,76,63,45,2005,782,2005,1878,1858,1856,1850,1687,1682,1510,1437,880,747,715,699,698,782,780,780,768,765,60,102,1500,522,25,364,253,0,0,0,81,39,0,0,0,39,0,0,0,0,0,0
326,30Nov1948,4,0,3183,3180,3148,0,0,0,0,0,0,0,3129,3074,2484,0,0,0,0,0,0,0,2484,2484,2472,2472,0,0,0,0,0,0,0,2449,2449,2449,2422,2422,2422,0,0,0,0,0,0,0,2419,2400,2398,2398,54,53,40,23,1705,693,1705,1600,1587,1586,1581,1550,1546,1327,1227,772,653,632,621,619,693,691,691,656,654,48,86,2000,211,4,142,100,0,0,0,33,17,0,0,0,17,0,0,0,0,0,0
327,31Dec1948,4,0,2772,2763,2663,0,0,0,0,0,0,0,2649,2589,2071,0,0,0,0,0,0,0,2071,2071,2063,2063,0,0,0,0,0,0,0,2051,2051,2051,2048,2048,2048,0,0,0,0,0,0,0,2045,2039,2038,2038,60,57,45,29,1435,602,1435,1371,1361,1360,1356,1329,1326,1103,1006,625,554,554,542,541,602,601,601,599,597,33,76,2000,13,0,7,5,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0
328,31Jan1949,5,0,474,474,474,0,0,0,0,0,0,0,467,447,383,0,0,0,0,0,0,0,383,383,375,375,0,0,0,0,0,0,0,367,367,367,356,356,356,0,0,0,0,0,0,0,354,339,338,338,20,9,9,1,209,128,209,188,184,184,181,157,154,88,62,38,32,32,31,30,128,127,127,126,124,18,12,1400,13,4,7,5,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0
329,28Feb1949,8,0,541,541,541,0,0,0,0,0,0,0,533,513,450,0,0,0,0,0,0,0,450,450,440,440,0,0,0,0,0,0,0,429,429,429,419,419,419,0,0,0,0,0,0,0,416,401,399,399,21,10,10,1,221,178,221,197,193,193,188,162,159,93,68,42,35,35,34,32,178,177,177,176,174,20,13,1650,281,61,198,137,0,0,0,43,21,0,0,0,21,0,0,0,0,0,0
330,31Mar1949,8,0,945,945,945,0,0,0,0,0,0,0,936,905,877,0,0,0,0,0,0,0,877,877,866,866,0,0,0,0,0,0,0,864,864,864,861,861,861,0,0,0,0,0,0,0,858,848,847,847,31,27,27,14,316,531,316,286,275,274,270,229,226,188,173,124,105,105,98,97,531,529,529,525,523,30,56,1650,484,0,342,237,0,0,0,74,35,0,0,0,35,0,0,0,0,0,0
331,30Apr1949,11,0,1380,1380,1380,0,0,0,0,0,0,0,1373,1329,1313,0,0,0,0,0,0,0,1313,1313,1300,1300,0,0,0,0,0,0,0,1297,1297,1297,1294,1294,1294,0,0,0,0,0,0,0,1290,1251,1248,1248,44,33,33,17,558,690,558,522,507,507,501,454,450,398,391,256,233,233,220,218,690,688,688,676,673,43,73,1691,881,166,626,433,0,0,0,135,62,0,0,0,62,0,0,0,0,0,0
332,31May1949,15,0,1562,1561,1561,0,0,0,0,0,0,0,1552,1450,1324,0,0,0,0,0,0,0,1324,1324,1304,1304,0,0,0,0,0,0,0,1296,1296,1296,1248,1248,1248,0,0,0,0,0,0,0,1242,1177,1174,1174,102,70,36,20,587,587,587,524,507,506,497,450,443,428,421,274,236,236,228,226,587,584,584,568,564,51,73,4131,1222,126,871,601,0,0,0,187,86,0,0,0,86,0,0,0,0,0,0
333,30Jun1949,24,0,2379,2374,2309,0,0,0,0,0,0,0,2288,2187,1665,0,0,0,0,0,0,0,1665,1665,1640,1640,0,0,0,0,0,0,0,1632,1632,1632,1533,1533,1533,0,0,0,0,0,0,0,1525,1416,1413,1413,101,38,38,21,809,603,809,722,706,704,693,630,621,600,592,373,331,314,305,302,603,599,599,578,573,56,99,2856,1781,135,1273,879,0,0,0,273,125,0,0,0,125,0,0,0,0,0,0
334,31Jul1949,26,0,2582,2577,2463,0,0,0,0,0,0,0,2404,2262,1545,0,0,0,0,0,0,0,1545,1545,1517,1517,0,0,0,0,0,0,0,1505,1505,1505,1416,1416,1416,0,0,0,0,0,0,0,1407,1296,1292,1292,142,38,38,22,839,453,839,728,720,718,706,644,634,611,602,400,347,316,308,305,453,449,449,425,420,68,101,2361,1870,145,1335,922,0,0,0,286,131,0,0,0,131,0,0,0,0,0,0
335,31Aug1949,22,0,3493,3486,3386,0,0,0,0,0,0,0,3325,3204,2661,0,0,0,0,0,0,0,2661,2661,2638,1557,0,0,0,0,0,0,0,1547,1547,1547,1498,1498,1498,0,0,0,0,0,0,0,1491,1405,1402,1402,120,40,40,23,955,447,955,827,818,817,807,756,748,727,724,487,425,390,383,380,447,443,443,421,416,64,103,2665,1693,119,1206,833,0,0,0,259,119,0,0,0,119,0,0,0,0,0,0
336,30Sep1949,9,0,1942,1936,1923,0,0,0,0,0,0,0,1895,1814,1516,0,0,0,0,0,0,0,1516,1516,1493,1493,0,0,0,0,0,0,0,1430,1430,1430,1403,1403,1403,0,0,0,0,0,0,0,1396,1342,1338,1338,81,41,41,24,923,415,923,823,814,813,803,739,731,718,718,514,448,428,421,419,415,411,411,393,389,59,104,1717,909,72,641,444,0,0,0,140,66,0,0,0,66,0,0,0,0,0,0
337,31Oct1949,5,0,1505,1499,1487,0,0,0,0,0,0,0,1475,1427,1261,0,0,0,0,0,0,0,1261,1261,1246,1246,0,0,0,0,0,0,0,1202,1202,1202,1192,1192,1192,0,0,0,0,0,0,0,1187,1177,1175,1175,48,28,28,20,796,378,796,742,733,733,726,688,683,548,503,292,239,233,228,226,378,376,376,364,361,29,66,1403,333,25,227,159,0,0,0,52,26,0,0,0,26,0,0,0,0,0,0
338,30Nov1949,4,0,1140,1138,1125,0,0,0,0,0,0,0,1123,1099,997,0,0,0,0,0,0,0,997,997,985,985,0,0,0,0,0,0,0,963,963,963,954,954,954,0,0,0,0,0,0,0,950,944,943,943,24,18,18,10,700,243,700,661,652,652,647,615,610,453,389,244,196,196,191,190,243,241,241,222,220,22,51,1405,101,4,61,45,0,0,0,17,10,0,0,0,10,0,0,0,0,0,0
339,31Dec1949,4,0,804,801,784,0,0,0,0,0,0,0,783,760,698,0,0,0,0,0,0,0,698,698,689,689,0,0,0,0,0,0,0,677,677,677,677,677,677,0,0,0,0,0,0,0,674,674,673,673,24,18,18,12,546,127,546,520,516,516,512,486,483,304,242,140,120,120,116,115,127,126,126,123,121,20,40,1403,58,4,39,27,0,0,0,9,5,0,0,0,5,0,0,0,0,0,0
340,31Jan1950,5,0,314,314,314,0,0,0,0,0,0,0,308,294,289,0,0,0,0,0,0,0,289,289,281,281,0,0,0,0,0,0,0,273,273,273,272,272,272,0,0,0,0,0,0,0,270,268,267,267,14,13,7,0,125,142,125,111,108,108,105,94,92,89,89,51,46,46,45,44,142,141,141,140,139,0,17,3647,58,0,39,27,0,0,0,9,5,0,0,0,5,0,0,0,0,0,0
341,28Feb1950,8,0,542,542,542,0,0,0,0,0,0,0,536,513,504,0,0,0,0,0,0,0,504,504,494,494,0,0,0,0,0,0,0,483,483,483,482,482,482,0,0,0,0,0,0,0,479,476,474,474,23,22,16,7,165,309,165,146,142,141,137,117,114,110,110,58,52,52,51,49,309,308,308,306,304,9,17,5435,325,343,229,159,0,0,0,50,23,0,0,0,23,0,0,0,0,0,0
342,31Mar1950,8,0,926,926,926,0,0,0,0,0,0,0,921,891,879,0,0,0,0,0,0,0,879,879,869,869,0,0,0,0,0,0,0,867,867,867,867,867,867,0,0,0,0,0,0,0,864,857,855,855,30,29,27,17,272,583,272,256,245,244,240,214,210,191,181,136,115,115,107,106,583,582,582,578,576,16,66,1750,539,77,383,264,0,0,0,87,43,0,0,0,43,0,0,0,0,0,0
343,30Apr1950,11,0,2553,2553,2553,0,0,0,0,0,0,0,2545,2429,2056,0,0,0,0,0,0,0,2056,2056,2042,2042,0,0,0,0,0,0,0,2040,2040,2040,2017,2017,2017,0,0,0,0,0,0,0,2013,1961,1958,1958,116,95,53,37,1193,766,1193,1155,1141,1139,1133,1105,1101,1059,1059,622,559,552,532,530,766,763,763,752,749,45,79,4968,982,66,703,483,0,0,0,157,78,0,0,0,78,0,0,0,0,0,0
344,31May1950,15,0,3028,3026,2997,0,0,0,0,0,0,0,2987,2798,2189,0,0,0,0,0,0,0,2189,2189,2169,2169,0,0,0,0,0,0,0,2161,2161,2161,2068,2068,2068,0,0,0,0,0,0,0,2062,1968,1965,1965,189,100,69,53,1230,735,1230,1134,1120,1117,1109,1082,1075,1063,1063,648,573,557,537,534,735,732,732,716,712,58,84,5331,1363,125,977,672,0,0,0,218,107,0,0,0,107,0,0,0,0,0,0
345,30Jun1950,24,0,4369,4351,4130,0,0,0,0,0,0,0,4098,3815,2647,0,0,0,0,0,0,0,2647,2647,2622,2622,0,0,0,0,0,0,0,2614,2614,2614,2358,2358,2358,0,0,0,0,0,0,0,2351,2218,2214,2214,283,87,71,54,1484,730,1484,1351,1337,1334,1323,1269,1261,1246,1246,794,712,666,645,643,730,726,726,708,703,74,91,3669,1988,135,1428,981,0,0,0,318,156,0,0,0,156,0,0,0,0,0,0
346,31Jul1950,26,0,4716,4696,4482,0,0,0,0,0,0,0,4400,4122,2771,0,0,0,0,0,0,0,2771,2771,2743,2743,0,0,0,0,0,0,0,2731,2731,2731,2487,2487,2487,0,0,0,0,0,0,0,2479,2342,2337,2337,279,64,64,47,1718,620,1718,1550,1536,1533,1521,1447,1437,1312,1275,799,704,658,644,641,620,615,615,592,586,84,98,4449,2087,145,1497,1029,0,0,0,334,164,0,0,0,164,0,0,0,0,0,0
