A,,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM
227,31Aug1939,1356,258,254,0,0,0,0,0,0,0,0,0,0,0,0,254,254,0,0,0,160,160,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,267,257,257,270,467,100,1612,700,4103,4031,4013,2626,0,0,0,0,2696,2647,2392,1584,3875,4937,48,57,210,968,1470,1470,0,1903,1024,39,66,3429,3429,0,437,186,1016,1049,2386,1337,54,0,20,876,0,689,20,2326,753,0,1591,727,12,12,355,680,150,0,219,1120,940,940,657,3442,568,2205,2872,2,1236,424,1781,144,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,6949,21,8276,2943,4562,3713,4456,161,3754,3754,3579,79,43,0,0,0,0,0,36,36,0,-3097,-970,-3147,265,3445,4027,687,3341,3750,48,2175,300,828,553,553,1116,30,30,0,0,0,0,250,0,250,30,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0
228,30Sep1939,1670,95,93,30,30,0,0,0,0,21,21,0,0,0,0,93,93,0,0,0,56,56,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,31,64,64,66,557,100,725,773,1850,1785,1773,1000,0,0,0,0,1346,1314,1137,429,2325,3416,21,42,145,339,1016,1016,0,1315,704,30,49,2370,2370,0,302,468,361,375,1299,924,139,0,52,624,0,476,52,2569,462,232,1525,739,0,0,75,696,150,0,211,901,768,768,612,2061,587,1351,1472,2,709,438,913,149,559,0,0,0,0,0,0,0,0,0,0,0,0,0,3592,31,8317,5500,4591,3727,4473,175,4062,4062,3000,0,0,0,0,0,0,0,0,0,0,-4532,840,-4911,27,4122,4438,866,3572,3793,-950,4422,540,940,994,994,2378,37,37,0,0,0,0,161,0,161,92,0,0,0,0,92,92,0,0,0,0,0,0,0,0,0
229,31Oct1939,981,81,80,2,2,0,0,0,0,2,2,0,0,0,0,80,80,0,0,0,69,69,0,36,18,0,0,0,0,0,0,0,0,350,0,350,0,0,10,26,26,26,0,71,417,800,2317,2282,2278,1200,0,0,0,0,1682,1662,1617,1197,833,1002,0,0,38,334,372,262,109,340,176,18,18,612,612,0,78,0,334,335,574,239,128,63,49,169,0,123,49,1721,355,483,1549,567,8,8,30,696,200,0,186,551,445,445,338,1061,568,729,491,1,331,424,305,144,187,26,0,0,0,0,0,0,0,0,0,0,0,0,5093,0,8287,5512,4570,3717,4532,89,4253,4253,4000,0,0,0,0,0,0,0,0,0,0,-4227,1285,-4654,5,4593,4790,1027,3762,3925,-157,5355,523,1086,1124,1124,2481,30,30,0,0,0,0,97,0,97,120,0,0,0,0,120,120,0,0,0,0,0,0,0,0,0
230,30Nov1939,503,3,3,30,28,2,0,0,0,20,20,0,0,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,467,0,467,0,85,105,101,101,101,100,21,93,800,2595,2572,2571,1200,0,0,0,0,1906,1919,1911,1422,242,289,0,0,5,180,185,36,149,54,12,19,5,85,85,0,14,0,180,181,217,36,91,59,34,48,0,23,34,1496,319,707,1673,52,10,10,10,205,200,0,270,2644,2422,2422,324,901,587,632,313,1,268,438,194,149,119,0,0,0,0,0,0,0,0,0,0,0,0,0,5113,0,8915,5320,5547,3368,5488,68,5268,5268,4500,0,0,0,0,0,0,0,0,0,0,-4216,1104,-4632,5,4047,4199,777,3421,3558,-668,4652,499,822,889,889,1948,41,28,0,13,0,0,83,0,83,92,0,0,0,0,92,92,0,0,0,0,0,0,0,0,0
231,31Dec1939,441,0,0,24,24,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,79,177,247,247,247,343,0,80,800,1701,1679,1679,1200,0,0,0,0,1878,1918,1918,1511,88,110,0,0,0,87,87,0,87,0,0,19,5,5,0,5,0,0,87,88,88,0,28,163,10,22,0,0,10,1551,299,679,1921,1114,10,10,10,1202,200,0,270,597,500,500,258,569,568,424,0,1,144,424,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4603,0,10441,6885,7411,3031,7372,54,7162,7162,4500,0,0,0,0,0,0,0,0,0,0,-5665,1219,-6252,45,3657,3786,696,3089,3231,-2642,4243,633,742,818,818,4068,30,30,0,0,0,0,47,0,47,106,0,0,0,0,106,106,0,0,0,0,0,0,0,0,0
232,31Jan1940,2123,0,0,148,122,26,0,0,0,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,1564,1609,3759,3759,3759,0,3803,60,800,576,574,574,1200,0,0,0,0,3749,3823,3823,4914,23,25,0,0,0,7,7,0,7,0,0,19,0,0,0,0,0,0,7,23,23,0,2,932,8,2,0,0,8,4935,298,2624,34,79,23,10,10,28,200,0,3879,3061,3021,3021,281,569,568,424,0,1,144,424,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2221,5,26680,5942,22069,4611,28128,175,28935,28935,34017,29517,0,12035,0,17482,0,0,0,0,0,-3645,2297,-4128,188,8966,8343,1712,6631,6054,4817,10759,504,1524,1514,1514,2377,174,122,52,0,0,0,21,0,21,127,0,0,0,0,127,127,0,0,0,0,0,0,0,0,0
233,29Feb1940,2088,0,0,4036,1080,1621,0,0,1335,3991,1080,1621,0,0,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,617,779,1623,1623,1629,0,1767,505,800,1093,1091,1091,1200,0,0,0,0,5957,7703,7703,4364,27,29,0,0,0,7,7,0,7,0,0,22,0,0,0,0,0,0,7,27,27,0,2,1714,9,2,0,0,9,4387,301,4885,33,118,1692,1666,1666,27,374,0,5776,9963,9915,9915,295,609,608,453,0,1,154,453,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28603,263,53545,7815,45385,8160,57269,175,58826,58826,68692,64585,0,44398,0,20186,0,0,0,0,0,-4483,3332,-5123,1619,14927,14009,2617,11392,10504,9665,17480,640,2148,2069,2069,3215,4056,1080,1621,0,1355,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
234,31Mar1940,2791,0,0,1086,260,391,0,0,435,1064,260,391,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,0,1016,0,966,975,2306,2306,2306,0,2315,1430,800,13921,13877,13877,14659,0,0,0,0,23972,26621,26621,39614,72,116,0,0,0,62,62,0,62,0,0,27,27,27,0,27,0,0,62,72,72,0,20,1483,8,45,0,0,8,39661,433,9534,615,682,2577,2553,2553,508,200,0,7328,9125,9013,9013,260,570,568,424,0,1,144,424,0,144,0,94,0,0,0,0,0,0,0,0,0,0,0,0,19297,264,66919,7908,56992,9927,91085,175,91623,91623,106905,92322,0,51205,132,40985,0,0,0,0,0,-3258,4650,-3989,839,19197,19125,5158,13967,13622,15209,23117,731,4563,4220,4220,3308,1099,260,391,0,0,448,0,0,0,97,0,0,0,2,97,97,0,0,0,0,0,0,0,0,0
235,30Apr1940,3868,297,292,30,30,0,0,0,0,24,24,0,0,0,0,292,292,0,0,0,131,131,0,0,0,0,0,0,0,0,0,0,0,3027,0,3027,0,0,96,120,120,120,0,6510,1184,700,5045,5018,5001,3833,0,0,0,0,8643,9626,9394,30122,2621,4062,0,719,197,296,1212,1212,0,1726,687,22,9,2828,2828,0,406,0,296,300,1505,1204,20,223,8,1442,0,640,8,30924,650,4815,1091,773,1065,1055,1149,586,200,0,4685,5849,5448,5448,601,2755,587,1781,2166,1,972,438,1343,149,823,0,0,0,0,0,0,0,0,0,0,0,0,0,2414,93,56743,7864,48161,8583,58792,175,58571,58571,71801,67801,0,32951,1800,33050,0,0,0,0,0,-2830,5034,-3410,522,17113,17370,5550,11820,11975,13362,21227,780,5608,5150,5150,3264,85,85,0,0,0,0,200,0,200,-200,200,200,0,1,0,0,0,0,0,0,0,0,0,0,0
236,31May1940,5413,474,467,233,228,0,5,0,0,40,40,0,0,0,0,613,467,146,0,146,377,377,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,324,268,268,280,489,100,2896,700,2628,2601,2580,1000,0,0,0,0,4127,4254,3974,4920,3908,4891,39,118,237,1067,1461,1461,0,2081,830,22,9,3408,3408,0,489,0,1106,1110,2561,1451,47,211,18,983,0,771,18,6125,927,3131,1152,774,167,166,486,664,200,0,3406,4743,4294,4294,722,3157,568,2028,2588,1,1128,424,1604,144,983,0,0,0,0,0,0,0,0,0,0,0,0,0,5824,57,15992,4232,12792,3199,12670,175,12211,12211,16885,12176,0,5806,0,6370,0,0,0,0,0,-1841,2391,-2094,160,7316,7792,2854,4938,5223,4850,9082,453,2965,2797,2797,600,323,228,0,95,0,0,200,0,200,-200,200,200,0,1,0,0,0,0,0,0,0,0,0,0,0
237,30Jun1940,4667,1102,1087,30,30,0,0,0,0,21,21,0,0,0,0,1087,1087,0,0,0,667,667,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,378,395,395,411,1208,100,1868,700,5485,5448,5420,3066,0,0,0,0,4919,5024,4650,4589,4831,6524,53,171,316,1045,1951,1951,0,2779,1100,21,21,4553,4553,0,653,365,1098,1102,3040,1938,69,0,25,1328,0,1030,25,5545,994,1572,1355,776,23,23,367,741,318,0,1267,2606,2426,2426,761,4090,587,2609,3501,2,1479,438,2170,149,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,8111,5,13235,5205,8256,4979,8200,124,7216,7216,6847,285,0,0,0,0,0,0,285,285,0,-5000,205,-5492,24,5691,6541,1207,5334,5959,-51,5154,492,1423,982,982,1725,173,168,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,31Jul1940,1810,1226,1208,0,0,0,0,0,0,0,0,0,0,0,0,1208,1208,0,0,0,756,756,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,380,403,403,422,747,100,1954,700,11319,11257,11230,9061,-488,0,0,0,9623,9681,9327,8819,4738,6171,48,106,299,1184,1843,1843,0,2626,1005,27,54,4301,4301,0,617,207,1232,1250,3081,1831,47,0,18,1226,0,973,18,9433,1002,190,1543,646,12,12,380,608,150,0,745,5275,4727,4727,750,4062,568,2589,3492,2,1471,424,2165,144,1327,228,0,0,0,0,0,0,0,0,0,0,0,0,15161,5,24531,10824,15588,8943,15531,106,14528,14528,10842,2842,2437,0,0,405,0,0,0,0,0,-10476,-109,-11195,188,8288,9103,816,8288,8993,-3382,6985,919,1030,698,698,6356,159,159,0,0,0,0,200,0,200,-200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0
239,31Aug1940,1324,986,972,0,0,0,0,0,0,0,0,0,0,0,0,972,972,0,0,0,620,620,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,287,429,429,443,663,100,2166,700,9498,9426,9405,7798,-488,0,0,0,8326,8335,8053,7323,3812,4925,48,93,238,984,1470,1470,0,2093,781,27,63,3429,3429,0,492,106,1032,1050,2510,1460,54,0,20,1008,0,776,20,8052,982,196,1711,651,12,12,355,613,150,0,619,2736,2249,2249,666,3442,568,2205,2872,2,1236,424,1781,144,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,9622,17,16718,10368,10289,6429,10239,105,9581,9581,5187,651,0,0,0,651,0,0,0,0,0,-9704,-76,-10252,5,6579,7163,1101,6062,6475,-4156,5471,868,1240,850,850,5891,127,127,0,0,0,0,320,0,320,-200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0
240,30Sep1940,1534,240,233,257,168,0,89,0,0,40,40,0,0,0,0,427,233,193,0,193,261,261,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,36,103,103,105,554,100,1145,773,9445,9380,9363,8115,0,0,0,0,8630,8635,8400,7338,2679,4117,21,66,199,339,1228,1228,0,1749,655,23,51,2866,2866,0,411,603,361,370,1590,1220,139,0,52,835,0,649,52,9912,754,388,1621,685,9,9,149,651,150,0,391,2333,1959,1959,515,2286,587,1491,1697,2,794,438,1052,149,645,45,0,0,0,0,0,0,0,0,0,0,0,0,7572,163,21694,10869,13664,8030,13614,108,13248,13248,11309,0,0,0,0,0,0,0,0,0,0,-9359,1373,-10065,294,8712,9025,1041,7984,8190,-1805,8927,1026,1108,1144,1144,6817,331,168,0,163,0,0,320,0,320,-200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0
241,31Oct1940,1033,83,82,23,23,0,0,0,0,17,17,0,0,0,0,82,82,0,0,0,67,67,0,36,18,0,0,0,0,0,0,0,0,350,0,350,0,0,3,9,9,9,0,25,443,800,4064,4029,4028,3917,0,0,0,0,4483,4478,4465,3799,439,511,0,0,10,334,344,63,281,82,24,20,20,147,147,0,21,0,334,338,393,55,128,102,41,72,0,33,41,4078,574,571,1684,745,10,10,46,882,200,0,176,1432,1323,1323,351,1132,568,773,563,1,358,424,349,144,214,194,0,0,0,0,0,0,0,0,0,0,0,0,5379,6,11650,6170,6921,4729,6851,108,6597,6597,7031,0,0,0,0,0,0,0,0,0,0,-4677,1493,-5168,41,6021,6242,1193,5049,5208,548,6718,581,1251,1271,1271,3386,30,30,0,0,0,0,90,0,90,-90,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0
242,30Nov1940,983,0,0,30,28,2,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,467,0,169,187,308,308,308,326,0,120,800,2910,2887,2887,1700,0,0,0,0,2419,2474,2474,3281,184,207,0,0,0,180,180,0,180,0,0,23,5,5,0,5,0,0,180,184,184,0,91,143,29,23,0,0,29,3346,511,723,1570,635,10,10,10,788,200,0,1031,1937,1857,1857,272,589,587,438,0,1,149,438,0,149,0,300,0,0,0,0,0,0,0,0,0,0,0,0,7475,5,14209,11280,9473,4736,9395,81,9190,9190,4975,475,0,0,0,0,475,0,0,0,0,-9598,-705,-10480,28,6486,6619,1592,5028,5158,-4146,4747,1035,937,991,991,6680,34,28,0,6,0,0,152,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,31Dec1940,1754,0,0,1432,98,65,0,0,1269,1397,98,65,0,0,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,1266,1364,3092,3092,3092,0,3189,1444,800,2394,2372,2372,1700,0,0,0,0,3472,3561,3561,4025,91,113,0,0,0,87,87,0,87,0,0,22,5,5,0,5,0,0,87,91,91,0,28,987,8,22,0,0,8,4067,485,1776,1334,597,23,10,10,652,200,0,3084,1935,1976,1976,259,569,568,424,0,1,144,424,0,144,0,192,0,0,0,0,0,0,0,0,0,0,0,0,2130,103,28743,7966,23859,4884,30700,175,31378,31378,34191,29691,0,11727,0,17965,0,0,0,0,0,-5290,2675,-5922,825,8665,8324,2469,5855,5628,2654,10620,721,2168,2087,2087,3366,1454,98,65,0,0,1291,89,0,89,50,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0
244,31Jan1941,2115,0,0,4383,122,122,0,0,4139,4334,122,122,0,0,4090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,2967,3012,7099,7099,7099,0,7143,1177,800,1022,1010,1010,1700,0,0,0,0,6044,7497,7497,10325,46,57,0,0,0,7,7,0,7,0,0,51,0,0,0,0,0,0,7,46,46,0,13,1363,7,12,0,0,7,10378,483,4709,399,732,1376,1353,1353,682,200,0,3198,4959,4874,4874,256,569,568,424,0,1,144,424,0,144,0,129,0,0,0,0,0,0,0,0,0,0,0,0,22828,437,60844,7836,51719,9124,86280,175,87641,87641,97105,91105,0,54513,0,36592,0,0,0,0,0,-4516,3320,-5182,2061,14611,13828,2826,11002,10342,9319,17155,666,2406,2299,2299,3236,4413,122,122,0,0,4169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
245,28Feb1941,3239,0,0,4641,1080,1621,0,0,1940,4596,1080,1621,0,0,1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1878,0,1878,0,2734,2902,6669,6669,6675,0,6818,2679,800,11491,11471,11471,12256,0,0,0,0,18246,20398,20398,22613,46,66,0,0,0,7,7,0,7,0,0,59,0,0,0,0,0,0,7,46,46,0,22,1784,7,20,0,0,7,22674,501,6478,704,711,2088,2065,2065,606,380,0,4568,7472,7383,7383,282,630,629,469,0,1,160,469,0,160,0,127,0,0,0,0,0,0,0,0,0,0,0,0,20463,423,64328,12653,54743,9585,99849,175,100885,100885,116478,101683,0,60296,0,41386,0,0,0,0,0,-4464,8188,-5544,2130,21119,20523,8083,12441,11895,15473,28126,1079,7220,6585,6585,8053,4654,1080,1621,332,1621,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
246,31Mar1941,3201,0,0,2736,260,391,0,0,2085,2714,260,391,0,0,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237,0,1237,0,2637,2646,6286,6286,6286,0,6294,1524,800,10695,10650,10650,11432,0,0,0,0,16978,18624,18624,23722,51,96,0,0,0,36,36,0,36,0,0,33,27,27,0,27,0,0,36,51,51,0,20,1160,7,45,0,0,7,23770,433,5978,821,744,1635,1622,1622,554,200,0,3729,3047,2972,2972,260,570,568,424,0,1,144,424,0,144,0,86,0,0,0,0,0,0,0,0,0,0,0,0,11263,330,60716,9695,51609,9108,74292,175,74611,74611,89117,85117,0,44143,0,40974,0,0,0,0,0,-3258,6437,-4131,1457,18587,18589,6804,11785,11745,14456,24151,873,6201,5678,5678,5738,2749,260,391,0,0,2098,0,0,0,96,0,0,0,4,96,96,0,0,0,0,0,0,0,0,0
247,30Apr1941,4004,0,0,1752,252,168,0,0,1332,1606,252,168,0,0,1186,90,0,90,0,90,24,24,0,0,0,0,0,0,0,0,0,0,0,3249,0,3249,0,0,63,62,62,63,0,4087,793,700,4146,4119,4109,3793,0,0,0,0,8075,9572,9447,6071,1425,2016,0,196,106,296,598,598,0,929,247,23,9,1395,1395,0,211,0,296,300,948,648,20,1080,7,590,0,344,7,6483,633,4286,1004,866,1467,1452,1546,663,200,0,3459,3200,3026,3026,348,1078,587,741,489,1,335,438,303,149,186,146,0,0,0,0,0,0,0,0,0,0,0,0,11900,242,51307,8826,43443,7865,61407,175,61578,61578,74296,68996,0,36087,1895,31014,0,0,0,0,0,-2837,5348,-3536,1299,16465,16454,6493,9961,9839,12643,20829,856,6481,5928,5928,5124,1796,252,168,0,0,1376,157,0,157,-157,157,157,0,5,0,0,0,0,0,0,0,0,0,0,0
248,31May1941,6682,340,334,972,228,341,0,0,403,750,228,341,0,0,181,480,334,146,0,146,276,276,0,0,0,0,0,0,0,0,0,0,0,2919,0,2919,0,0,308,283,283,293,0,1224,4364,700,10185,10158,10137,8517,0,0,0,0,14135,14634,14349,15119,3676,4569,39,17,241,1067,1364,1364,0,2118,563,22,9,3183,3183,0,493,0,1106,1110,2587,1477,47,671,15,893,0,785,15,16247,924,5622,1440,962,371,368,688,824,200,0,4806,6902,6501,6501,591,2556,568,1655,1986,1,899,424,1231,144,755,155,0,0,0,0,0,0,0,0,0,0,0,0,10937,72,40954,9318,34457,6497,35862,175,35535,35535,45327,35738,0,21405,0,14333,0,0,0,0,0,-3500,5718,-4361,686,14494,14880,5889,8991,9215,9942,19160,878,5982,5483,5483,4718,1082,228,341,0,0,513,16,0,16,-16,16,16,0,1,0,0,0,0,0,0,0,0,0,0,0
249,30Jun1941,9334,1067,1052,30,30,0,0,0,0,21,21,0,0,0,0,1052,1052,0,0,0,641,641,0,0,0,0,0,0,0,0,0,0,0,2000,0,2000,0,0,362,388,388,403,1250,100,4043,700,5747,5710,5679,3073,0,0,0,0,6030,6108,5702,5713,4757,6496,53,327,343,1045,1943,1943,0,3016,801,21,21,4533,4533,0,694,175,1098,1102,3206,2104,69,11,22,1564,0,1118,22,6660,1000,2960,1292,908,24,23,367,847,318,0,1641,2503,2323,2323,946,4073,587,2598,3484,2,1473,438,2160,149,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,8693,12,15920,8060,10145,5775,10034,175,9181,9181,14417,6734,0,3436,804,2493,0,0,0,0,0,-5000,3060,-5749,233,11499,12238,5558,6680,7224,5520,13580,749,5751,4103,4103,3460,173,168,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,31Jul1941,5647,1241,1222,0,0,0,0,0,0,0,0,0,0,0,0,1222,1222,0,0,0,756,756,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,388,418,418,437,947,100,3601,700,8102,8039,8011,5587,-488,0,0,0,7256,7348,6962,6475,4717,6171,48,145,326,1184,1843,1843,0,2863,760,27,53,4301,4301,0,625,141,1232,1249,3245,1996,47,18,15,1313,0,1061,15,7082,1008,1465,1377,920,12,12,380,855,150,0,887,1803,1623,1623,830,4062,568,2589,3492,2,1471,424,2165,144,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,10619,5,16841,11013,10372,6469,10310,110,9281,9281,8000,0,0,0,0,0,0,0,0,0,0,-8554,549,-9433,27,8780,9617,3556,6061,6786,-970,8133,924,3776,2678,2678,6413,159,159,0,0,0,0,45,0,45,-45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0
251,31Aug1941,2586,997,983,0,0,0,0,0,0,0,0,0,0,0,0,983,983,0,0,0,620,620,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,311,332,332,347,595,100,2631,700,6776,6705,6682,4880,-488,0,0,0,5838,5902,5595,5024,3807,4925,48,65,260,984,1470,1470,0,2275,606,27,62,3429,3429,0,485,112,1032,1050,2634,1584,54,59,18,1006,0,846,18,5748,987,633,1426,912,12,12,355,849,150,0,697,3444,2909,2909,731,3442,568,2205,2872,2,1236,424,1781,144,1091,75,0,0,0,0,0,0,0,0,0,0,0,0,11329,5,16468,10484,10119,6349,10064,110,9487,9487,6175,651,531,0,0,0,0,0,120,120,0,-9133,-956,-9957,5,7156,7663,1548,6115,6477,-3105,5071,847,1671,1160,1160,5884,127,127,0,0,0,0,23,0,23,-23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0
252,30Sep1941,1684,251,245,257,168,0,89,0,0,40,40,0,0,0,0,438,245,193,0,193,265,265,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,0,37,84,84,86,191,100,1292,773,9914,9850,9831,8482,0,0,0,0,9128,9185,8943,7703,2597,3981,21,92,210,339,1187,1187,0,1844,490,23,51,2770,2770,0,386,524,361,369,1655,1286,139,0,45,859,0,683,45,10188,757,460,1406,887,9,9,149,828,150,0,406,1669,1524,1524,555,2295,587,1496,1706,2,797,438,1058,149,648,98,0,0,0,0,0,0,0,0,0,0,0,0,8939,6,22226,10771,14025,8201,13974,110,13585,13585,12375,0,0,0,0,0,0,0,0,0,0,-9133,1444,-9886,170,9084,9420,1183,8237,8458,-1066,9510,1017,1258,1277,1277,6875,333,168,0,165,0,0,264,0,264,-18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
253,31Oct1941,1356,80,79,349,122,81,0,0,146,312,122,81,0,0,109,79,79,0,0,0,65,65,0,36,18,0,0,0,0,0,0,0,0,350,0,350,0,0,3,8,8,8,0,61,527,800,4798,4763,4762,4000,0,0,0,0,4600,4629,4629,3775,413,479,0,0,9,334,343,50,293,61,20,20,20,116,116,0,15,0,334,338,384,46,128,151,0,65,41,29,41,4039,573,604,1332,810,10,10,46,923,200,0,224,1437,1335,1335,341,988,568,683,418,1,303,424,259,144,159,255,0,0,0,0,0,0,0,0,0,0,0,0,6474,5,14005,8768,9631,4373,9541,111,9314,9314,7500,0,0,0,0,0,0,0,0,0,0,-6743,1072,-7537,5,6039,6234,1417,4817,4966,-1714,6102,802,1468,1464,1464,4168,386,122,81,0,0,183,8,0,8,-8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
254,30Nov1941,1167,0,0,313,28,14,0,0,271,303,28,14,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,467,0,140,158,239,239,239,257,0,297,800,3661,3638,3638,2500,0,0,0,0,3208,3296,3296,3040,184,207,0,0,0,180,180,0,180,0,0,22,5,5,0,5,0,0,180,184,184,0,91,150,29,23,0,0,29,3105,511,712,1327,663,10,10,10,819,200,0,960,3996,3833,3833,272,589,587,438,0,1,149,438,0,149,0,268,0,0,0,0,0,0,0,0,0,0,0,0,4530,0,13490,11280,8940,4550,8848,128,8663,8663,5041,541,47,452,0,0,43,0,0,0,0,-9227,213,-10118,78,6676,6791,1843,4948,5066,-3582,5857,1031,1316,1329,1329,6680,320,28,14,0,0,278,140,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,31Dec1941,1795,0,0,1391,98,65,0,0,1228,1355,98,65,0,0,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,350,0,995,1093,2447,2447,2447,0,2543,1249,800,3561,3538,3538,3426,0,0,0,0,6611,7633,7633,4999,91,113,0,0,0,87,87,0,87,0,0,22,5,5,0,5,0,0,87,91,91,0,28,1121,8,22,0,0,8,5041,485,3188,905,338,928,919,919,522,200,0,3571,5784,5722,5722,259,569,568,424,0,1,144,424,0,144,0,167,0,0,0,0,0,0,0,0,0,0,0,0,15976,174,41713,7858,35115,6597,45291,175,45364,45364,49653,45153,0,28644,0,16509,0,0,0,0,0,-5290,2567,-5912,843,10181,10123,2310,7813,7785,4173,12030,712,2062,1993,1993,3258,1412,98,65,0,0,1249,89,0,89,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
